# {"t_start": 1561584546.9598482, "env_id": "HopperBL-v2"} 
r,l,t
514.085298,188,2214.570733
411.705769,152,2214.917068
419.532546,146,2215.661838
524.04702,178,2216.059917
368.612507,136,2216.368366
506.676642,175,2216.749701
353.631784,133,2217.052379
414.434756,142,2217.371147
350.358145,130,2217.66492
348.432391,131,2218.379421
541.719283,185,2218.794983
347.620695,137,2219.095561
489.668235,165,2219.448646
503.185594,174,2219.829522
433.929295,150,2220.155025
287.306722,117,2220.820045
295.875146,117,2221.017123
215.30324,98,2221.181293
466.78804,156,2221.442943
424.129973,143,2221.682963
460.916872,156,2221.932226
442.373819,145,2222.180698
424.285096,147,2223.647906
403.939612,143,2223.874289
519.20119,171,2224.173017
223.030967,99,2224.390516
443.449217,143,2224.700947
370.522198,131,2224.977041
269.381174,109,2225.204051
456.379051,150,2225.523997
408.101767,149,2226.279012
565.665613,211,2226.728001
462.338233,156,2227.046383
428.521145,148,2227.341063
445.988769,150,2227.687226
393.759722,148,2228.014303
563.381198,195,2228.839
696.379724,240,2229.342463
356.242338,132,2229.618827
403.496948,157,2229.975608
626.713367,211,2242.683914
516.635813,174,2243.675026
842.786233,264,2244.231341
851.255702,278,2244.823276
505.377481,182,2245.208447
541.590064,190,2245.627697
935.486151,313,2246.703719
555.158747,212,2247.177522
531.604991,179,2247.546955
592.905261,238,2248.038626
455.714452,179,2248.835539
226.350826,138,2249.136977
798.802285,312,2249.823969
338.988001,163,2250.178717
431.523986,181,2250.588001
347.916498,228,2251.46264
311.513199,117,2251.696829
404.366834,136,2251.974261
475.404524,165,2252.316777
412.929246,136,2252.604368
676.780057,220,2253.063385
491.944898,179,2253.838692
646.846058,221,2254.325034
838.472951,288,2254.991911
413.019676,203,2255.433963
348.434201,160,2255.770025
410.687896,182,2256.569073
366.148735,152,2256.891382
974.194835,356,2257.658769
292.520274,172,2258.035475
337.770472,165,2258.410133
386.567325,179,2259.217825
668.12122,213,2259.670465
464.603734,193,2260.089604
514.177309,177,2260.467223
503.802325,179,2260.858408
458.978679,159,2261.61938
455.321217,179,2262.006724
470.453897,163,2262.358644
466.913303,167,2262.724069
500.959084,170,2263.099198
345.531418,124,2263.365353
740.924797,251,2264.34584
468.758043,164,2264.714141
512.844297,412,2265.667675
421.473302,147,2265.992995
689.957336,228,2266.889022
711.469954,224,2267.383435
631.448048,231,2267.88599
442.216932,191,2268.31026
573.033429,196,2268.733948
748.338448,253,2269.715588
205.062974,136,2270.019185
489.478223,201,2270.437721
414.789831,153,2270.756832
805.492159,320,2271.421768
621.18247,316,2272.526818
443.089474,151,2272.805299
472.631317,160,2273.128417
508.435948,192,2273.531626
472.428647,176,2273.920015
564.563939,177,2274.745657
688.413349,222,2275.224299
454.922635,184,2275.633656
506.075537,175,2276.020364
741.994247,263,2276.593638
471.47129,155,2277.303902
204.991195,103,2277.528276
371.944111,138,2277.827708
379.19664,139,2278.130211
564.47112,190,2278.555369
704.78277,237,2279.102113
640.893634,237,2280.047153
510.834432,196,2280.488194
703.153843,298,2281.140676
570.665654,224,2281.614402
696.955381,288,2282.650743
578.834136,221,2283.168695
472.814311,182,2283.570165
512.535225,173,2283.937451
600.774804,234,2284.432181
538.703569,187,2285.233906
698.574475,264,2285.800755
816.205471,336,2286.536177
138.432626,106,2286.770221
289.373082,154,2288.456415
542.397049,187,2288.806793
791.072996,267,2289.377051
532.119136,240,2289.899024
861.139486,416,2291.220027
498.208396,212,2291.679149
558.862264,229,2292.172749
509.237125,184,2292.581152
714.658681,230,2293.081879
422.066807,182,2293.911082
70.656421,55,2294.031061
97.677514,83,2294.201714
73.03234,53,2294.312265
68.92956,70,2294.464181
212.710576,163,2294.81058
306.397948,171,2304.752786
69.653542,54,2305.114803
82.656113,77,2305.277943
78.514514,76,2305.438681
115.007381,87,2306.037778
346.203007,155,2306.364719
1011.114379,345,2307.098031
774.444553,262,2307.679023
403.850158,164,2308.056468
356.596956,132,2308.736381
376.328456,229,2309.212387
296.597379,255,2309.760288
548.211215,221,2310.217164
551.381099,223,2311.108939
534.309274,285,2311.771953
666.209802,334,2312.462652
190.113388,171,2312.854037
213.406384,237,2313.781694
382.591384,223,2314.279857
159.477211,125,2314.539037
697.810339,278,2315.143578
576.767428,339,2316.325224
564.501309,229,2316.812736
382.153652,204,2317.255396
768.35631,337,2317.947899
586.042657,246,2318.760049
715.128753,291,2319.378199
541.892776,271,2319.969033
488.943727,238,2320.461594
581.022616,225,2321.344084
515.663948,211,2321.798146
363.490985,168,2322.180695
443.156407,205,2322.645601
528.25237,268,2323.21974
350.468738,165,2323.966399
321.432062,157,2324.285552
288.856691,148,2324.586128
364.555874,254,2325.109387
107.534878,66,2325.250084
324.530984,160,2325.586312
110.04528,66,2325.730002
370.808465,168,2326.487841
393.697248,161,2326.838341
378.122694,159,2327.207181
435.119161,207,2327.674127
523.215385,181,2328.065559
406.159627,199,2328.881571
1086.541614,444,2329.835142
483.141239,172,2330.216456
1006.44494,375,2331.468383
423.614702,201,2331.892867
116.062895,68,2332.039677
528.092032,187,2332.433574
716.260001,342,2333.145865
145.019878,162,2333.517579
280.133004,159,2334.308283
201.332252,142,2334.631445
440.909927,240,2335.157734
97.775382,85,2335.350909
554.787688,254,2335.919278
187.272036,192,2336.757549
969.263086,553,2337.973211
109.297687,65,2338.135883
106.346257,62,2338.256583
325.959729,155,2338.528048
425.369985,151,2339.286197
1096.000527,437,2340.226037
578.01157,203,2340.682263
693.446935,247,2341.208244
455.631932,192,2342.061734
329.437504,159,2342.408531
199.080837,154,2342.741468
275.806414,227,2343.23858
121.270705,71,2343.405683
190.142967,182,2343.79093
122.667024,70,2343.948056
714.678288,325,2345.088454
483.209461,207,2345.511791
473.757616,193,2345.919974
460.523015,185,2346.347713
625.772318,265,2347.376805
342.43753,160,2347.710236
388.981835,189,2348.125926
381.63876,152,2348.438215
384.765248,172,2348.823024
381.011623,168,2349.191605
345.684322,148,2350.923697
343.837386,165,2351.274511
389.124825,152,2351.599488
341.892783,147,2351.920796
514.689835,194,2352.338896
335.934946,147,2352.652555
510.457525,211,2353.505411
359.377015,138,2353.797593
325.901138,151,2354.137126
322.904237,145,2354.45067
308.550252,140,2354.76302
370.704925,136,2355.04959
385.676593,149,2355.772312
368.769972,160,2356.123379
520.463125,214,2368.741575
266.909983,108,2369.203363
700.598913,269,2369.802175
315.466099,140,2370.112743
362.790255,151,2370.84456
336.733078,152,2371.15534
335.693151,155,2371.470911
411.291244,169,2371.816996
339.782776,157,2372.15669
338.052474,150,2372.492725
346.28462,148,2372.808314
387.977405,151,2373.547733
302.165527,262,2374.105382
352.912574,159,2374.438279
465.863879,205,2374.877673
348.25127,210,2375.330425
359.320062,152,2376.070323
340.633838,153,2376.38314
341.789173,155,2376.739627
621.151139,236,2377.273783
118.975349,120,2377.541561
445.257991,169,2377.915747
221.667976,185,2378.755831
331.59439,158,2379.097447
265.618111,230,2379.58813
391.859009,302,2380.25192
390.15503,306,2381.168285
372.280536,138,2381.395003
405.293536,159,2381.665794
380.479764,175,2381.94769
177.564027,93,2382.100081
349.460391,170,2382.376386
430.499683,158,2383.002434
559.260927,293,2383.480839
364.799118,165,2383.741863
771.380199,303,2384.364199
474.106063,212,2385.239269
144.424473,172,2385.6
143.538759,135,2385.908025
157.126809,203,2386.376896
140.854804,166,2386.735245
427.44676,206,2387.183639
520.707395,169,2387.973716
333.605614,244,2388.493224
36.923905,114,2388.747831
101.297655,137,2389.047894
138.733091,199,2389.497246
133.827891,233,2390.007425
202.966087,257,2391.021626
316.727442,131,2391.327749
111.979646,154,2391.659577
146.754178,96,2391.868203
169.750296,86,2392.058446
142.892137,91,2392.269492
75.177953,132,2392.550979
693.057166,285,2393.623033
566.044674,392,2394.520352
184.998857,197,2394.959459
74.498374,150,2395.295006
50.391057,113,2395.955958
473.759968,220,2396.438344
641.506463,417,2397.361297
74.264797,132,2397.660277
235.171071,311,2398.759385
51.90676,110,2398.998848
65.93274,129,2399.290936
46.51108,108,2399.537318
48.318309,118,2399.802287
39.066638,77,2399.971265
38.110372,111,2400.210795
144.052913,267,2401.193007
48.30936,109,2401.434507
67.336169,120,2401.700644
80.110309,106,2401.936243
34.590122,59,2402.067404
46.885546,82,2402.243224
130.480179,166,2402.609475
34.583807,77,2402.776239
47.930512,81,2402.948763
598.649162,350,2404.05821
234.351989,107,2404.278782
777.416375,306,2404.905228
1515.346895,971,2407.349322
88.781383,154,2407.664257
236.086859,287,2408.664666
620.176953,339,2409.390233
928.204431,658,2411.159206
993.439153,698,2412.663806
561.887457,335,2414.760931
175.745196,86,2414.940433
1730.954973,588,2416.204262
1545.669722,921,2418.643559
848.533709,991,2421.29366
718.698214,846,2423.524982
150.77811,221,2424.00528
1010.744705,1000,2426.627853
1013.365139,1000,2429.238897
405.503212,142,2429.542392
675.21745,279,2430.585017
997.504091,1000,2433.259061
967.061735,708,2474.592792
569.520199,216,2475.7313
891.390688,636,2477.10047
490.796578,265,2477.692039
790.418129,529,2479.229619
353.091552,153,2479.553519
755.186228,271,2480.13228
337.166998,160,2480.89418
335.933874,155,2481.252977
895.667696,431,2482.169914
492.449809,166,2482.518279
600.698561,226,2483.451869
675.3518,220,2483.936657
453.690628,169,2484.336903
360.084104,127,2484.613425
465.215439,213,2485.077692
343.446229,159,2485.429791
741.719306,240,2486.330538
827.562893,263,2486.87715
423.069154,156,2487.212209
353.143136,165,2487.585261
375.027627,163,2487.955596
471.512791,154,2488.680742
490.133136,152,2489.020763
331.479983,119,2489.287234
307.569048,113,2489.53168
414.520915,148,2489.860225
463.588809,151,2490.196951
426.165659,166,2490.578948
364.457109,166,2491.35233
382.253336,134,2491.662543
315.899475,116,2491.931136
348.473406,123,2492.206966
320.962031,117,2492.469849
408.312022,148,2492.792053
360.080474,128,2493.053758
381.695079,132,2493.725408
1271.905686,418,2494.603411
352.533683,123,2494.863421
670.71193,245,2495.399482
489.12776,217,2496.317744
966.549485,619,2497.652205
325.345103,130,2497.921845
918.580779,307,2498.94791
1677.333379,1000,2501.580103
446.400435,182,2501.997628
762.571095,268,2502.582023
420.096424,188,2503.002063
331.623805,160,2503.372725
590.465967,240,2504.269422
351.073291,151,2504.578882
392.375345,178,2504.944362
458.494262,166,2505.293885
291.499592,143,2505.598372
401.853708,164,2505.94558
407.137443,189,2507.793273
460.180476,152,2508.124205
420.001606,176,2508.484511
144.859028,77,2508.651114
550.324237,198,2509.075207
378.388459,136,2509.380953
141.738555,75,2509.545421
390.26183,149,2510.296054
438.827973,213,2510.757822
1751.910219,619,2512.128688
317.456511,146,2512.863316
384.622701,206,2513.31662
431.277623,191,2513.737518
495.587748,218,2514.213816
354.030936,163,2514.573414
471.209731,220,2515.458988
445.387523,198,2515.884171
413.662799,180,2516.288073
455.641575,187,2516.705071
435.740222,169,2517.055548
315.761233,158,2517.37914
429.074571,186,2518.152682
375.451467,171,2518.528071
1047.809344,482,2519.56181
377.450039,152,2519.901745
380.038013,149,2520.650839
308.406411,119,2520.92215
409.022666,144,2521.252307
355.679866,128,2521.531401
362.971659,148,2521.854359
302.465409,129,2522.137218
221.338362,96,2522.351136
136.041553,71,2522.507121
371.76513,153,2523.25366
550.858382,208,2523.699982
95.082106,55,2523.819297
348.373468,152,2524.155762
312.832513,144,2524.491694
351.661474,148,2524.820648
579.823,216,2525.257938
372.991127,149,2525.999512
324.394615,145,2526.307731
574.725553,204,2526.755646
343.063,150,2527.093228
441.45991,172,2527.478855
356.179038,143,2535.916419
434.294646,174,2536.822735
401.166835,157,2537.163838
499.063374,214,2537.655206
334.110864,142,2537.971723
265.284857,133,2538.268157
496.079433,216,2538.714869
435.931438,167,2539.485169
383.336985,148,2539.810915
445.142926,172,2540.179732
287.933982,129,2540.458945
277.370338,129,2540.745998
448.677527,172,2541.125155
605.964809,224,2542.016741
345.827252,158,2542.379438
374.552632,153,2542.701203
399.941477,168,2543.058631
445.960685,200,2543.476516
507.689474,191,2543.879921
558.250071,221,2544.755942
251.154835,115,2545.000997
280.786502,122,2545.27766
287.305176,122,2545.548101
352.187192,138,2545.849987
227.447416,107,2546.077964
256.639877,117,2546.339598
335.277129,131,2547.059509
263.98417,126,2547.342421
349.174771,153,2547.682555
714.706359,233,2548.186937
582.00233,174,2548.564814
573.030534,174,2548.937625
401.644976,160,2549.69306
360.600566,138,2549.994295
348.224,140,2550.306581
316.239534,142,2550.628087
267.71751,121,2550.890996
311.774104,126,2551.161306
271.645126,132,2551.447162
411.450505,170,2552.247607
269.589914,113,2552.494864
281.264737,124,2552.775614
263.318979,117,2553.031711
326.201296,128,2553.301375
329.26172,131,2553.574026
339.119994,145,2553.880694
690.479257,242,2554.830951
375.193312,175,2555.213826
602.139683,229,2555.696046
767.336542,287,2556.331045
329.148004,140,2556.638992
531.680766,191,2557.462153
503.25316,194,2557.906194
602.814242,227,2558.394755
689.293952,249,2558.939544
477.158094,197,2559.373454
476.306446,188,2560.197937
662.853181,348,2560.94756
510.481134,255,2561.517212
489.595951,247,2562.069643
958.78295,342,2563.233393
395.305541,213,2563.705193
613.323697,232,2564.210013
589.518304,323,2565.357929
558.068896,284,2565.997891
485.273099,222,2566.506023
491.317437,204,2566.956804
363.485018,176,2567.316535
515.972146,225,2569.194419
367.44374,178,2569.590305
416.014756,177,2569.96173
445.524527,184,2570.370662
384.326045,174,2570.734202
358.742174,182,2571.535781
331.429433,164,2571.892007
436.786265,166,2572.252021
475.7532,197,2572.655881
280.214883,145,2572.953659
385.754086,172,2573.324653
379.45696,175,2574.118543
376.133403,181,2574.528619
537.672769,208,2574.983078
323.637183,152,2575.331545
575.093575,218,2575.829576
489.915669,197,2576.643569
431.564115,168,2576.960988
446.921269,186,2577.345267
341.861131,161,2577.699306
596.300291,226,2578.218967
458.348553,190,2579.070025
394.818251,173,2579.461271
463.308581,191,2579.882433
406.133332,175,2580.290527
472.778122,187,2580.687394
453.804528,186,2581.087756
660.380944,215,2581.988904
549.408726,211,2582.450495
485.648476,188,2582.876233
533.284152,206,2583.311188
525.674828,192,2583.723179
546.70276,233,2597.936661
438.244507,182,2598.591815
371.701232,170,2598.958495
762.108863,261,2599.558493
261.687251,124,2599.837702
590.495953,224,2600.750082
581.745289,219,2601.223442
329.630941,156,2601.558099
421.020965,178,2601.963086
417.729457,192,2602.39017
607.167238,226,2603.276738
474.082852,188,2603.678118
493.255396,195,2604.10082
533.859869,191,2604.513043
602.387524,227,2605.0018
331.458903,154,2605.776629
612.441044,223,2606.28798
328.495753,142,2606.594651
335.082642,143,2606.898937
290.575824,125,2607.1827
588.559028,202,2607.641264
527.869437,197,2608.47842
365.913823,164,2608.851062
367.320896,151,2609.147768
599.962764,230,2609.570039
523.179186,199,2609.921188
464.155179,175,2610.209743
380.770885,144,2610.811774
492.499167,192,2611.130345
540.72247,195,2611.461519
508.378244,199,2611.795277
637.807473,220,2612.163087
650.470083,227,2612.978488
348.907778,154,2613.302274
227.994347,120,2613.555804
480.508709,185,2613.941255
155.966126,87,2614.11989
219.585015,114,2614.35657
348.618799,157,2614.685253
239.651781,119,2615.371764
225.790194,120,2615.623756
666.382034,223,2616.117613
331.159644,148,2616.434028
289.47958,139,2616.735751
284.86645,143,2617.034653
274.261183,139,2617.740168
672.437361,229,2618.246938
341.403597,145,2618.551838
355.959059,148,2618.885401
575.381502,188,2619.28417
404.413422,162,2619.625462
337.98073,147,2620.353243
341.145268,145,2620.667391
538.049898,181,2621.036127
376.668115,156,2621.359577
306.431443,146,2621.6725
319.746359,152,2622.007127
349.842104,151,2622.341702
374.445315,151,2623.103177
365.900075,162,2623.457302
241.985936,126,2623.742798
339.541784,156,2624.073207
361.842524,160,2624.418567
215.708724,118,2624.68149
277.442551,125,2624.949626
148.199017,80,2625.55272
239.84552,122,2625.817775
336.301094,144,2626.12246
357.86825,153,2626.456812
682.526167,230,2626.961687
284.353077,141,2627.268815
214.827953,120,2627.525379
311.426694,150,2628.258937
97.454664,56,2628.372374
174.758103,91,2628.55319
174.167134,88,2628.729689
333.621817,147,2629.025512
172.405643,89,2629.210882
148.071866,81,2629.377236
651.919694,225,2629.872939
424.811271,171,2630.676476
317.224922,143,2630.92896
249.430808,132,2631.16965
295.088204,144,2631.452867
407.659661,158,2631.765265
247.091568,119,2632.00464
346.799337,142,2632.300127
284.343565,142,2634.050255
224.815519,110,2634.289942
340.639914,148,2634.630882
304.141837,133,2634.929886
238.989875,115,2635.183581
209.049582,106,2635.420116
249.703227,114,2635.685526
481.775503,183,2636.061838
409.61852,160,2636.82098
276.90134,127,2637.109326
756.173148,250,2637.663335
264.061367,120,2637.941618
385.193816,149,2638.287012
595.356915,211,2650.766028
328.107502,146,2651.699632
244.34612,134,2651.980003
707.030772,245,2652.505287
322.315818,145,2652.8146
542.682358,205,2653.247504
383.577197,159,2653.612641
265.1478,135,2654.349537
844.655694,286,2654.977159
492.0966,190,2655.411252
371.344403,148,2655.745077
790.372415,271,2656.765651
686.476283,236,2657.249809
686.320934,244,2657.778548
355.658609,147,2658.093051
318.734507,149,2658.417935
471.647291,183,2658.821005
450.969674,183,2659.649454
702.169341,243,2660.210234
301.32384,140,2660.513482
369.097113,149,2660.831774
975.094348,321,2661.918449
1047.644514,345,2662.672718
837.913254,290,2663.290856
393.927303,161,2663.633295
861.509131,296,2664.700468
1252.649679,436,2665.642716
915.071513,342,2666.391318
560.456959,206,2667.278666
726.798681,262,2667.855103
412.369411,166,2668.226238
434.215564,173,2668.609642
240.851558,129,2668.88809
1130.173503,390,2670.197373
745.694968,268,2670.778889
309.693651,148,2671.092687
425.190173,159,2671.434228
316.262494,147,2671.754776
747.963785,264,2672.75589
689.029048,254,2673.306087
390.644587,159,2673.671548
585.245753,216,2674.130078
362.465042,155,2674.469871
701.224667,246,2675.435561
810.504655,282,2676.077345
528.635498,205,2676.505126
344.855831,146,2676.809884
704.551236,238,2677.713803
511.643254,190,2678.136125
626.369029,232,2678.675484
347.795495,149,2679.020356
572.952436,222,2679.512379
763.238963,256,2680.466228
807.083319,334,2681.187686
418.947868,171,2681.584463
746.858997,258,2682.135533
291.039787,149,2682.855583
556.541201,246,2683.392798
475.711071,199,2683.825223
647.43314,260,2684.387461
868.850224,317,2685.371301
407.732439,192,2685.685055
916.425717,303,2686.183784
989.812583,320,2686.699857
856.080973,310,2687.564103
811.827166,286,2688.037594
991.709829,325,2688.696931
617.575171,216,2689.570233
423.228115,194,2690.003696
808.078131,280,2690.615608
928.504016,321,2691.343287
821.124829,281,2692.357747
1107.23107,458,2693.337446
1034.860704,1000,2695.942464
1227.395542,675,2698.909312
499.162921,209,2699.38834
798.53522,282,2700.019581
604.147191,240,2700.554507
910.917523,308,2701.635408
636.422622,247,2702.181835
822.034267,286,2702.808527
818.767605,299,2703.842003
795.936889,280,2704.417706
679.198161,243,2704.96286
838.154205,308,2705.609521
1059.71308,347,2706.816707
981.274969,338,2707.554714
663.67852,247,2708.106454
820.736479,289,2709.174818
1621.047365,507,2710.309224
701.65889,295,2710.96436
883.689657,338,2712.144775
1050.089312,352,2712.902381
450.005554,195,2713.305561
761.049049,469,2714.735105
648.205975,229,2715.252726
988.0152,326,2715.994986
628.015002,241,2716.913178
1027.73509,397,2717.801366
480.435793,201,2718.241584
1215.249483,421,2743.344837
362.342451,162,2743.968362
724.547871,250,2744.509561
777.382109,269,2745.071208
250.672903,133,2745.350992
699.512806,233,2746.246171
293.555664,126,2746.514299
429.674228,164,2746.886267
554.211,195,2747.306085
413.638866,174,2747.675202
648.668532,220,2748.595057
704.478684,234,2749.11464
484.050716,198,2749.527647
728.352308,281,2750.138411
807.592815,296,2751.22184
895.16361,339,2751.944541
1032.559386,391,2752.740174
434.202709,185,2753.132334
393.858633,178,2753.968384
550.629672,212,2754.416824
838.563273,307,2755.055562
744.070795,261,2755.626716
711.831363,223,2756.544112
650.465018,247,2757.06838
754.682876,268,2757.639427
584.285444,246,2758.167397
475.084232,223,2759.047153
773.076594,247,2759.61301
446.709155,146,2759.925888
479.421745,163,2760.272679
629.85049,201,2760.720744
1044.691387,347,2761.795576
760.560285,237,2762.193707
518.118746,176,2762.488021
746.064136,236,2762.882008
738.224907,238,2763.631003
726.132364,222,2763.996123
505.460288,166,2764.277509
543.614027,177,2764.566998
751.947634,235,2765.034454
586.009609,187,2765.848836
795.347186,277,2766.44001
825.281466,268,2767.043964
744.796684,239,2767.554458
1321.402318,420,2768.945559
624.469758,202,2769.378624
1034.618247,344,2770.139377
827.502182,265,2771.084176
622.719964,209,2771.546615
649.081606,205,2772.004294
367.756206,128,2772.275048
647.892715,204,2772.717731
471.885323,158,2774.586066
483.946743,159,2774.929625
585.096208,183,2775.308357
804.622836,252,2775.830187
474.861628,157,2776.151146
462.247648,153,2776.421765
548.210115,171,2777.261281
736.350664,267,2777.830956
920.453148,295,2778.471555
431.835956,243,2779.029042
1605.104343,524,2780.619074
1018.334957,328,2781.3137
1130.435161,389,2782.554604
330.087856,191,2782.980261
987.94487,362,2783.786455
1400.798106,447,2785.210604
829.494135,472,2786.189114
492.006384,264,2786.741243
2037.855246,804,2788.944011
1007.38563,349,2790.117204
555.227656,184,2790.516137
1036.376127,346,2791.269911
715.507221,237,2791.761627
717.353546,231,2792.666359
464.404282,174,2793.050827
578.880422,200,2793.49395
679.300419,248,2794.039958
697.587638,258,2794.602037
298.701878,147,2795.345931
797.846021,245,2795.876822
1444.951886,452,2796.836085
552.941288,172,2797.222761
333.801361,168,2798.020007
513.46289,171,2798.382991
514.275141,169,2798.728755
619.224518,185,2799.118666
1234.09686,409,2800.411731
504.775529,165,2800.750466
647.77903,356,2801.502754
1315.68942,448,2802.915802
1426.609026,477,2803.926288
471.41371,167,2804.282689
1219.776114,644,2806.129093
932.634021,446,2807.116866
933.243939,486,2808.625301
569.82664,269,2809.212726
1240.80033,653,2811.069661
774.643604,296,2811.707029
506.453127,217,2824.596343
2028.59907,937,2827.347569
974.193671,306,2828.015684
1114.351321,513,2829.535869
1677.354298,632,2831.264801
603.168215,214,2831.739049
1393.070145,560,2832.9484
845.088612,459,2834.288992
425.830202,205,2834.710151
43.857297,28,2834.768319
253.627566,142,2835.060509
43.621856,29,2835.121512
755.736563,259,2835.658068
583.55005,291,2836.732179
426.745587,183,2837.126798
242.947248,140,2837.426982
301.530414,151,2837.728438
307.271826,156,2838.054576
43.206242,28,2838.119824
375.901348,192,2840.031056
600.659358,290,2840.515972
47.01703,33,2840.573825
387.837661,177,2840.87807
45.940762,32,2840.93232
191.683218,145,2841.175415
513.144778,205,2841.517708
362.25556,239,2842.287608
1177.739644,440,2843.003564
782.13199,396,2844.21571
43.114017,28,2844.280053
1197.124551,391,2845.158168
629.674047,213,2845.628589
45.959926,30,2845.698554
1029.89555,346,2846.921701
866.731775,457,2847.939305
729.347768,396,2848.814743
992.649817,308,2849.906627
258.877757,143,2850.22304
253.689156,141,2850.540719
293.201814,152,2850.883331
523.311455,244,2851.441325
569.131518,260,2852.414412
833.061424,310,2853.034546
1129.326975,496,2854.082504
600.21777,297,2855.159278
886.918479,295,2855.822021
973.740658,351,2856.59735
981.567412,305,2857.714751
942.245795,318,2858.393127
283.579099,135,2858.682275
967.393842,332,2859.838288
43.607542,29,2859.90235
623.379009,209,2860.358375
293.325163,158,2860.709915
44.504914,29,2860.772712
45.443717,29,2860.83953
1188.106019,398,2861.724076
44.115391,29,2861.789106
767.210271,295,2862.841552
703.510772,242,2863.350441
342.016204,152,2863.679909
444.425683,149,2864.012007
474.381653,168,2864.407542
466.575589,160,2865.161169
550.749031,236,2865.641202
601.810977,238,2866.146164
1868.290335,685,2868.055282
691.403705,233,2868.56675
276.508287,140,2868.866928
985.375439,350,2869.613374
656.405599,338,2870.770488
481.2787,172,2871.128654
1391.995781,793,2873.197202
733.424967,266,2873.755141
573.681896,245,2874.289135
471.030009,199,2874.729418
772.805987,325,2875.882501
1186.824597,540,2877.068541
1365.38242,435,2878.435591
247.71395,145,2878.761687
1261.475636,745,2880.740756
211.604487,139,2881.048129
912.218174,336,2881.809996
400.876225,192,2882.228495
334.855063,179,2882.597417
718.701566,242,2883.568186
730.540713,325,2884.315032
721.625422,245,2884.881493
2035.484673,1000,2887.436562
715.243488,250,2888.37519
284.12104,172,2888.731783
917.291001,461,2889.716204
264.295542,167,2890.088025
1648.499188,563,2892.834824
234.355858,166,2893.194476
867.190761,330,2893.918462
1009.117903,342,2895.113657
1925.105041,716,2896.6237
390.736315,290,2897.628118
292.269922,177,2898.016481
236.70637,158,2907.414767
1112.822079,531,2909.208889
264.511557,174,2909.5714
423.84406,235,2910.062271
1486.684933,583,2911.785737
1889.270897,740,2913.44214
1939.51109,761,2915.50077
300.910303,164,2915.854618
961.037597,400,2916.964743
695.237737,292,2917.457774
243.827573,168,2917.734709
1103.551963,688,2919.238528
282.08283,168,2919.514694
2020.614485,800,2921.610651
771.962588,255,2922.168863
671.315294,227,2922.671786
774.158923,252,2923.642379
570.740133,218,2924.107383
393.331844,227,2924.610679
878.098313,302,2925.244316
1203.734832,541,2926.841233
942.029411,328,2927.568323
1193.933334,393,2928.826939
1691.435169,662,2930.261543
876.634532,301,2931.335087
623.00595,219,2931.821493
775.058747,267,2932.380918
601.428,220,2932.845206
1411.736277,681,2934.747428
634.866676,204,2935.19336
812.573414,260,2935.793708
1171.646343,399,2937.088021
661.386842,212,2937.551005
653.450476,209,2938.0123
637.328977,204,2938.476799
653.458287,214,2939.329849
540.112325,182,2939.750326
624.870682,202,2940.180428
544.202333,177,2940.574569
529.958319,180,2940.982198
930.704453,290,2941.980679
431.296254,162,2942.27985
973.54901,307,2942.903268
519.351422,177,2943.286741
709.129652,231,2944.154604
639.468032,207,2944.593329
603.770349,197,2945.019597
527.33293,175,2945.396319
546.372649,182,2945.792882
637.157089,212,2946.275533
670.672445,216,2947.20855
670.680274,212,2947.693484
680.236831,221,2948.179629
680.370648,222,2948.672932
695.328907,219,2949.58443
608.041959,198,2950.031661
707.677648,230,2950.556199
653.653505,208,2950.995817
577.407876,190,2951.423449
590.158531,194,2953.472509
593.482287,194,2953.888634
808.227549,236,2954.416044
649.520325,209,2954.863525
891.822186,278,2955.895264
499.393784,169,2956.269471
881.204572,278,2956.878454
575.347415,187,2957.285338
277.353196,141,2957.587385
1108.933223,347,2958.737066
603.325655,194,2959.146421
489.877412,164,2959.495008
690.211044,223,2959.982356
477.008023,158,2960.334867
1113.16473,351,2961.497107
902.343106,282,2962.096708
1237.52926,390,2962.941376
498.734478,166,2963.727492
457.280311,157,2964.069396
473.38608,160,2964.403033
1259.445831,394,2965.268869
671.064527,215,2965.742979
650.721793,207,2966.611851
413.128904,146,2966.924441
541.937631,180,2967.296423
436.674384,148,2967.615597
272.161157,110,2967.855219
561.758508,177,2968.242291
511.552004,164,2969.025658
725.588137,238,2969.545099
587.830465,191,2969.972001
439.031881,144,2970.29667
679.97559,223,2970.799747
566.606655,186,2971.642336
608.114741,197,2972.086767
605.488996,226,2972.587757
617.416471,223,2973.089619
675.897203,235,2973.593682
909.961135,309,2974.692901
735.859628,240,2975.21477
274.887067,151,2975.533524
654.724943,231,2989.204424
639.190891,205,2990.296921
508.156609,170,2990.648572
514.125063,164,2990.99517
480.95368,189,2991.386611
663.933257,237,2991.89578
366.844384,133,2992.599919
290.482286,114,2992.792226
450.132224,153,2993.054766
673.781072,214,2993.402919
594.547464,194,2993.726327
677.198049,220,2994.089035
557.404411,182,2994.741679
575.742793,181,2995.044781
528.113283,170,2995.32475
181.047842,85,2995.464891
585.985291,192,2995.779006
575.199449,188,2996.112391
1432.34554,459,2997.52487
591.791048,192,2997.94598
360.671494,139,2998.260159
650.05674,212,2998.7173
316.823493,128,2999.389541
399.785504,139,2999.69715
332.017079,124,2999.965875
340.472266,127,3000.258017
351.379037,127,3000.543439
365.089067,137,3000.835682
