# {"t_start": 1562379674.2381608, "env_id": "InvertedPendulumGP-v2"} 
r,c,violation,l,t
6.0,-3.380766,0,6,20.678291
8.0,-1.287722,0,8,20.702113
4.0,-0.196884,0,4,20.715303
5.0,-1.790745,0,5,20.730216
5.0,-3.823308,0,5,20.74504
6.0,-0.959137,0,6,20.762739
5.0,-0.281378,0,5,20.779416
23.0,-24.621126,0,23,20.846626
5.0,-0.776078,0,5,20.861621
5.0,-3.176075,0,5,20.876536
8.0,-0.040034,0,8,20.904113
4.0,-0.259094,0,4,20.917937
12.0,-5.421908,0,12,20.95416
6.0,-2.491038,0,6,20.972078
7.0,-0.080171,0,7,20.996282
8.0,-1.404313,0,8,21.020178
4.0,-1.332445,0,4,21.03222
8.0,-2.499679,0,8,21.055896
4.0,-2.236489,0,4,21.067975
4.0,-2.728133,0,4,21.080025
5.0,-0.137594,0,5,21.097055
5.0,-0.423425,0,5,21.114339
5.0,-5.940413,0,5,21.12933
6.0,-0.277434,0,6,21.14978
4.0,-0.151835,0,4,21.164128
7.0,-2.870318,0,7,21.185205
6.0,-2.795088,0,6,21.203166
5.0,-1.990334,0,5,21.218023
5.0,-0.192521,0,5,21.235316
9.0,-9.450489,0,9,21.262277
9.0,-2.771582,0,9,21.288875
4.0,-3.05385,0,4,21.30095
6.0,-4.638191,0,6,21.318824
9.0,-1.690833,0,9,21.345552
6.0,-0.257494,0,6,21.366129
5.0,-1.611726,0,5,21.381282
6.0,-1.526077,0,6,21.398978
9.0,-0.992576,0,9,21.429134
4.0,-0.358066,0,4,21.442675
4.0,-1.36297,0,4,21.454798
6.0,-3.843942,0,6,21.4724
5.0,-0.07648,0,5,21.489577
11.0,-5.944706,0,11,21.52273
5.0,-3.895477,0,5,22.491299
4.0,-2.167067,0,4,22.502898
10.0,-0.607063,0,10,22.537286
5.0,-0.232252,0,5,22.555348
4.0,-0.546605,0,4,22.568563
4.0,-3.761638,0,4,22.580648
6.0,-7.034794,0,6,22.598617
5.0,-5.269013,0,5,22.613505
6.0,-2.742214,0,6,22.631506
8.0,-1.083469,0,8,22.655895
5.0,-1.96999,0,5,22.671545
5.0,-2.278483,0,5,22.686538
5.0,-1.91547,0,5,22.701481
9.0,-1.303661,0,9,22.731765
5.0,-0.156073,0,5,22.750757
14.0,-8.517272,0,14,22.792063
4.0,-1.003016,0,4,22.804097
7.0,-2.490183,0,7,22.82493
4.0,-2.176677,0,4,22.837
6.0,-0.248543,0,6,22.858208
5.0,-0.269723,0,5,22.876547
4.0,-2.265462,0,4,22.888525
6.0,-0.538933,0,6,22.908671
4.0,-0.008071,0,4,22.922365
5.0,-3.844976,0,5,22.937868
6.0,-4.583904,0,6,22.95579
5.0,-0.332891,0,5,22.972474
5.0,-0.316602,0,5,22.990681
9.0,-3.530085,0,9,23.017009
4.0,-1.066537,0,4,23.029118
6.0,-3.181179,0,6,23.046876
5.0,-3.225793,0,5,23.061849
10.0,-1.046219,0,10,23.093357
19.0,-8.12547,0,19,23.149629
4.0,-0.725095,0,4,23.161937
7.0,-0.423482,0,7,23.186825
12.0,-1.956786,0,12,23.222337
7.0,-0.246644,0,7,23.247239
6.0,-4.149287,0,6,23.265505
4.0,-2.090794,0,4,23.277623
4.0,-0.027893,0,4,23.291132
4.0,-0.090433,0,4,23.305368
6.0,-2.344004,0,6,23.324046
7.0,-0.939511,0,7,23.345538
9.0,-5.429227,0,9,23.372176
4.0,-0.031353,0,4,23.386143
4.0,-1.184821,0,4,23.398625
7.0,-0.046718,0,7,23.423548
4.0,-3.333694,0,4,23.436286
6.0,-0.039325,0,6,23.457344
11.0,-0.48086,0,11,23.496823
5.0,-5.439421,0,5,23.511928
5.0,-1.223542,0,5,23.52662
5.0,-0.033146,0,5,23.544418
4.0,-2.64909,0,4,23.55934
5.0,-0.0554,0,5,23.577541
8.0,-1.260244,0,8,23.604123
7.0,-0.075027,0,7,23.628498
5.0,-3.50549,0,5,23.643843
6.0,-4.261187,0,6,23.661139
7.0,-0.931312,0,7,23.68231
4.0,-0.098752,0,4,23.696269
4.0,-0.026962,0,4,23.71056
7.0,-1.186506,0,7,23.732257
7.0,-0.534865,0,7,23.755932
9.0,-2.849823,0,9,23.782207
5.0,-4.241248,0,5,23.796953
8.0,-0.18407,0,8,23.82506
7.0,-0.147104,0,7,23.849698
4.0,-0.950206,0,4,23.861912
9.0,-0.769492,0,9,23.890074
8.0,-1.287537,0,8,23.913855
7.0,-1.108922,0,7,23.934332
4.0,-3.081118,0,4,23.946167
6.0,-0.261401,0,6,23.966852
4.0,-1.673584,0,4,23.978599
8.0,-0.350119,0,8,24.006222
6.0,-0.373708,0,6,24.026961
5.0,-3.820303,0,5,24.041545
4.0,-0.870478,0,4,24.053466
4.0,-0.483888,0,4,24.066613
4.0,-2.292765,0,4,24.078529
5.0,-1.574978,0,5,24.093124
8.0,-4.924335,0,8,24.116632
5.0,-0.337,0,5,24.132982
4.0,-3.135461,0,4,24.145419
10.0,-5.235946,0,10,24.173989
11.0,-8.46409,0,11,24.206105
5.0,-1.352365,0,5,24.22077
8.0,-1.801064,0,8,24.244308
4.0,-0.491248,0,4,24.258028
6.0,-0.744215,0,6,24.277098
6.0,-1.557707,0,6,24.294629
6.0,-0.395758,0,6,24.314754
7.0,-4.93774,0,7,24.335789
6.0,-1.584339,0,6,24.353364
6.0,-0.409124,0,6,24.374273
6.0,-1.048603,0,6,24.392338
4.0,-1.045212,0,4,24.404823
7.0,-0.091817,0,7,24.429062
5.0,-1.097729,0,5,24.444135
4.0,-0.148599,0,4,24.457865
5.0,-0.592864,0,5,24.473808
6.0,-2.252662,0,6,24.49187
6.0,-6.792321,0,6,24.509482
5.0,-2.184612,0,5,24.52423
4.0,-0.490976,0,4,24.535947
4.0,-2.582171,0,4,24.548404
7.0,-0.897092,0,7,24.571173
5.0,-2.48697,0,5,24.586019
4.0,-1.623305,0,4,24.597879
6.0,-5.221422,0,6,24.6154
4.0,-2.313123,0,4,24.62734
5.0,-0.797358,0,5,24.642257
11.0,-6.40568,0,11,24.674218
4.0,-0.115045,0,4,24.688124
5.0,-0.375665,0,5,24.706574
5.0,-2.613457,0,5,24.721111
5.0,-4.152002,0,5,24.73553
4.0,-1.082866,0,4,24.747342
4.0,-2.154799,0,4,24.759239
5.0,-0.489284,0,5,24.774895
5.0,-2.47231,0,5,24.790379
4.0,-0.437071,0,4,24.802929
9.0,-9.165511,0,9,24.8299
6.0,-0.05647,0,6,24.851098
15.0,-12.887543,0,15,24.895004
6.0,-5.369888,0,6,24.912758
6.0,-5.298372,0,6,24.930351
6.0,-2.832955,0,6,24.948155
8.0,-1.531899,0,8,24.971482
8.0,-8.440081,0,8,24.995549
6.0,-0.221787,0,6,25.01698
10.0,-4.311311,0,10,25.046558
4.0,-0.019454,0,4,25.060707
5.0,-2.957415,0,5,25.075932
6.0,-4.114236,0,6,25.092738
5.0,-2.777255,0,5,25.107405
5.0,-0.085591,0,5,25.125148
9.0,-0.283331,0,9,25.157826
5.0,-0.116098,0,5,25.176292
8.0,-0.103877,0,8,25.205494
7.0,-1.712181,0,7,25.226727
4.0,-0.997516,0,4,25.238651
7.0,-0.053826,0,7,25.262983
6.0,-0.026576,0,6,25.284406
10.0,-7.383246,0,10,25.314099
7.0,-1.604783,0,7,25.33474
10.0,-0.148253,0,10,25.369123
10.0,-3.549305,0,10,25.399374
4.0,-1.443918,0,4,25.41122
13.0,-8.458265,0,13,25.449219
4.0,-0.471127,0,4,25.460975
7.0,-1.307292,0,7,25.481975
4.0,-0.489754,0,4,25.495106
12.0,-8.243959,0,12,25.530275
4.0,-1.728224,0,4,25.542107
7.0,-0.129828,0,7,25.566239
5.0,-0.079665,0,5,25.584125
13.0,-0.270542,0,13,25.629562
7.0,-5.784834,0,7,26.495172
5.0,-3.040831,0,5,26.50774
7.0,-0.070325,0,7,26.52837
5.0,-0.912162,0,5,26.541763
4.0,-2.445572,0,4,26.55231
4.0,-2.724773,0,4,26.562698
11.0,-1.721983,0,11,26.591847
6.0,-2.087212,0,6,26.608439
6.0,-0.211001,0,6,26.627041
4.0,-0.450829,0,4,26.639444
6.0,-3.576872,0,6,26.65557
20.0,-5.222018,0,20,26.707702
10.0,-2.288903,0,10,26.734125
9.0,-3.029707,0,9,26.757788
9.0,-2.942172,0,9,26.781327
7.0,-2.420351,0,7,26.799829
4.0,-0.42678,0,4,26.810973
4.0,-2.560996,0,4,26.822232
7.0,-2.445355,0,7,26.84142
4.0,-0.781865,0,4,26.853004
5.0,-5.670166,0,5,26.867729
5.0,-2.848966,0,5,26.882612
6.0,-6.195752,0,6,26.900502
7.0,-4.308074,0,7,26.921159
5.0,-4.371644,0,5,26.935889
5.0,-2.263532,0,5,26.950586
5.0,-0.103428,0,5,26.967494
6.0,-0.057296,0,6,26.988566
5.0,-3.491203,0,5,27.00391
5.0,-3.906008,0,5,27.018898
8.0,-0.158066,0,8,27.046493
6.0,-2.782686,0,6,27.064938
6.0,-0.559295,0,6,27.085043
6.0,-0.83893,0,6,27.103305
10.0,-0.956308,0,10,27.134907
6.0,-2.215484,0,6,27.152912
6.0,-0.108223,0,6,27.173892
5.0,-2.420185,0,5,27.189402
7.0,-0.441976,0,7,27.213142
14.0,-0.294012,0,14,27.262297
8.0,-1.014575,0,8,27.288528
4.0,-0.592419,0,4,27.300488
4.0,-0.855011,0,4,27.312953
4.0,-1.534066,0,4,27.325043
4.0,-0.172472,0,4,27.338835
4.0,-1.7224,0,4,27.351296
6.0,-2.417817,0,6,27.369013
5.0,-0.02317,0,5,27.386519
9.0,-6.11006,0,9,27.413349
6.0,-4.679341,0,6,27.431065
12.0,-0.38521,0,12,27.47357
5.0,-1.561495,0,5,27.488479
4.0,-1.017574,0,4,27.50027
12.0,-0.634312,0,12,27.542324
4.0,-1.748832,0,4,27.554743
9.0,-0.15933,0,9,27.586278
13.0,-5.634506,0,13,27.624816
7.0,-1.63797,0,7,27.6456
5.0,-0.306467,0,5,27.662487
4.0,-0.331673,0,4,27.67644
14.0,-6.290961,0,14,27.717525
7.0,-3.613401,0,7,27.738298
5.0,-0.280149,0,5,27.755569
4.0,-0.492584,0,4,27.768877
5.0,-2.002019,0,5,27.783727
5.0,-0.079009,0,5,27.801207
9.0,-7.525857,0,9,27.828046
6.0,-0.579196,0,6,27.846884
5.0,-2.11478,0,5,27.865862
6.0,-0.29861,0,6,27.886739
4.0,-0.145807,0,4,27.901055
6.0,-1.249581,0,6,27.919961
4.0,-0.303375,0,4,27.934094
5.0,-0.117165,0,5,27.9517
5.0,-0.397311,0,5,27.969777
8.0,-4.972182,0,8,27.993453
7.0,-1.909408,0,7,28.014374
4.0,-1.435293,0,4,28.026344
11.0,-3.371827,0,11,28.059128
5.0,-4.2722,0,5,28.074052
7.0,-0.448175,0,7,28.09938
6.0,-2.707624,0,6,28.11729
6.0,-1.796149,0,6,28.13535
5.0,-2.885046,0,5,28.150114
6.0,-0.10764,0,6,28.171123
7.0,-1.96323,0,7,28.192452
4.0,-0.020552,0,4,28.20647
7.0,-0.129058,0,7,28.231549
4.0,-0.620397,0,4,28.244278
7.0,-4.426911,0,7,28.264899
6.0,-3.2559,0,6,28.282808
5.0,-5.233839,0,5,28.297586
5.0,-1.7299,0,5,28.312522
11.0,-0.105692,0,11,28.351234
4.0,-2.44949,0,4,28.363976
7.0,-1.059948,0,7,28.384433
5.0,-2.387133,0,5,28.399417
5.0,-0.530278,0,5,28.416213
6.0,-0.089091,0,6,28.437247
13.0,-4.64798,0,13,28.475949
4.0,-2.117246,0,4,28.487887
7.0,-3.12473,0,7,28.508646
4.0,-1.038019,0,4,28.520467
6.0,-3.723176,0,6,28.538403
4.0,-2.385898,0,4,28.550433
5.0,-1.911603,0,5,28.565277
9.0,-5.044635,0,9,28.592147
5.0,-1.763372,0,5,28.607296
4.0,-3.145579,0,4,28.620116
14.0,-3.689212,0,14,28.66345
7.0,-6.843678,0,7,28.685128
11.0,-4.869031,0,11,28.717401
6.0,-0.377298,0,6,28.738625
9.0,-0.533441,0,9,28.771214
8.0,-3.36073,0,8,28.794631
8.0,-0.174064,0,8,28.822966
5.0,-2.639829,0,5,28.838329
6.0,-3.924988,0,6,28.856307
5.0,-1.080084,0,5,28.871066
13.0,-12.289739,0,13,28.909347
6.0,-2.545337,0,6,28.927058
6.0,-1.644945,0,6,28.944828
10.0,-5.851031,0,10,28.974107
9.0,-0.053505,0,9,29.005623
5.0,-0.882954,0,5,29.021155
7.0,-3.56632,0,7,29.042374
7.0,-1.922274,0,7,29.063418
11.0,-0.091131,0,11,29.101614
5.0,-1.907128,0,5,29.117039
7.0,-3.251982,0,7,29.137763
4.0,-0.682671,0,4,29.149749
11.0,-7.408466,0,11,29.182142
7.0,-0.151409,0,7,29.206219
12.0,-1.439915,0,12,29.243676
5.0,-2.874531,0,5,29.259106
4.0,-0.104853,0,4,29.272906
8.0,-0.194096,0,8,29.300445
6.0,-5.189922,0,6,29.318761
4.0,-0.404781,0,4,29.332034
6.0,-1.927834,0,6,29.349778
9.0,-0.324039,0,9,29.380712
11.0,-2.550758,0,11,29.416789
6.0,-0.273729,0,6,29.436811
10.0,-0.519795,0,10,29.471382
9.0,-2.188065,0,9,29.498587
5.0,-1.089821,0,5,29.513541
4.0,-0.018172,0,4,29.527191
8.0,-7.455382,0,8,29.551362
12.0,-8.246896,0,12,29.586929
8.0,-1.786673,0,8,30.587545
7.0,-1.534484,0,7,30.607878
10.0,-9.185934,0,10,30.637508
7.0,-1.748088,0,7,30.658284
8.0,-0.329797,0,8,30.686349
12.0,-1.650475,0,12,30.722157
9.0,-2.990474,0,9,30.749154
8.0,-2.361434,0,8,30.772618
4.0,-0.967373,0,4,30.784761
5.0,-4.649245,0,5,30.799792
4.0,-3.44497,0,4,30.811803
6.0,-4.819609,0,6,30.829665
13.0,-8.889149,0,13,30.868053
4.0,-0.473694,0,4,30.881357
9.0,-0.826481,0,9,30.911524
10.0,-0.380372,0,10,30.946572
5.0,-1.824798,0,5,30.961653
6.0,-0.164329,0,6,30.983203
4.0,-2.473122,0,4,30.998631
5.0,-3.21062,0,5,31.013393
13.0,-10.727665,0,13,31.05008
4.0,-0.62641,0,4,31.061613
10.0,-0.228057,0,10,31.094448
5.0,-0.07405,0,5,31.111051
8.0,-4.557195,0,8,31.133889
6.0,-1.182009,0,6,31.150993
13.0,-3.732147,0,13,31.188376
6.0,-0.215563,0,6,31.209531
4.0,-3.134102,0,4,31.222054
4.0,-0.305777,0,4,31.235267
5.0,-3.162095,0,5,31.250702
8.0,-2.265752,0,8,31.274642
5.0,-5.818932,0,5,31.289813
5.0,-0.112784,0,5,31.306931
4.0,-4.086592,0,4,31.319589
4.0,-0.491753,0,4,31.331534
5.0,-0.353516,0,5,31.348571
6.0,-1.780244,0,6,31.36685
8.0,-0.666357,0,8,31.392465
8.0,-0.709075,0,8,31.418612
10.0,-7.484274,0,10,31.448439
8.0,-0.175545,0,8,31.476671
5.0,-0.123032,0,5,31.494782
7.0,-3.625158,0,7,31.51638
7.0,-0.334819,0,7,31.54072
10.0,-3.265647,0,10,31.57023
4.0,-2.658472,0,4,31.58231
8.0,-0.931625,0,8,31.606754
4.0,-1.785361,0,4,31.619288
5.0,-0.271922,0,5,31.636982
13.0,-1.334077,0,13,31.681551
9.0,-1.403727,0,9,31.709818
11.0,-3.031043,0,11,31.742284
4.0,-1.291437,0,4,31.754441
4.0,-2.20361,0,4,31.766963
7.0,-0.199961,0,7,31.79439
9.0,-6.541535,0,9,31.821314
7.0,-3.889572,0,7,31.841931
4.0,-0.472384,0,4,31.853908
4.0,-2.817651,0,4,31.866839
4.0,-0.012632,0,4,31.880534
6.0,-4.665558,0,6,31.899181
8.0,-0.069769,0,8,31.927458
8.0,-6.889732,0,8,31.951768
7.0,-0.203164,0,7,31.976073
6.0,-0.314238,0,6,31.997558
9.0,-5.719824,0,9,32.024321
5.0,-4.852203,0,5,32.039244
6.0,-4.185741,0,6,32.056883
4.0,-0.305065,0,4,32.070699
19.0,-12.262438,0,19,32.126174
5.0,-0.624575,0,5,32.142237
4.0,-1.623062,0,4,32.154036
4.0,-4.521366,0,4,32.165986
9.0,-3.270257,0,9,32.193195
7.0,-1.914153,0,7,32.214928
9.0,-0.22614,0,9,32.248806
4.0,-0.109247,0,4,32.264193
8.0,-1.915613,0,8,32.288907
5.0,-0.411497,0,5,32.306243
4.0,-1.141282,0,4,32.317947
7.0,-6.159917,0,7,32.338577
7.0,-2.273398,0,7,32.35922
6.0,-0.857894,0,6,32.378376
5.0,-0.882308,0,5,32.393224
8.0,-0.463101,0,8,32.420899
6.0,-3.242124,0,6,32.438748
4.0,-2.883616,0,4,32.450952
8.0,-2.627309,0,8,32.475029
10.0,-6.093822,0,10,32.504724
5.0,-0.405561,0,5,32.52137
4.0,-0.688715,0,4,32.534043
6.0,-2.107999,0,6,32.552395
8.0,-5.805009,0,8,32.576314
4.0,-1.584137,0,4,32.58846
8.0,-0.304739,0,8,32.617429
6.0,-2.23008,0,6,32.635451
5.0,-2.318901,0,5,32.650287
5.0,-1.576658,0,5,32.665622
8.0,-0.595592,0,8,32.69541
12.0,-0.090638,0,12,32.738387
5.0,-3.765508,0,5,32.753788
5.0,-0.379086,0,5,32.771118
4.0,-0.134118,0,4,32.785108
5.0,-5.222001,0,5,32.801149
10.0,-1.336567,0,10,32.833036
4.0,-0.013761,0,4,32.847192
6.0,-0.119199,0,6,32.869
14.0,-0.793541,0,14,32.920007
5.0,-3.411205,0,5,32.935168
5.0,-2.11129,0,5,32.950103
7.0,-5.984817,0,7,32.970934
10.0,-10.10092,0,10,33.000452
11.0,-9.67451,0,11,33.032916
6.0,-4.50387,0,6,33.050741
5.0,-0.275366,0,5,33.068393
4.0,-4.16244,0,4,33.080569
8.0,-0.200822,0,8,33.108754
11.0,-0.085775,0,11,33.148187
5.0,-0.778889,0,5,33.163805
5.0,-0.114803,0,5,33.181511
5.0,-1.10311,0,5,33.197013
6.0,-0.508543,0,6,33.217168
6.0,-0.701727,0,6,33.235503
8.0,-9.830615,0,8,33.25969
5.0,-0.107961,0,5,33.276772
4.0,-2.463764,0,4,33.28929
12.0,-6.740322,0,12,33.324897
7.0,-4.753601,0,7,33.345794
4.0,-2.021644,0,4,33.357903
6.0,-2.095501,0,6,33.375742
6.0,-1.411199,0,6,33.393816
4.0,-0.664961,0,4,33.405967
6.0,-4.053681,0,6,33.423915
9.0,-0.242372,0,9,33.455621
5.0,-0.022261,0,5,33.47297
5.0,-0.418137,0,5,33.490733
18.0,-0.20806,0,18,33.552277
9.0,-0.059641,0,9,33.58281
6.0,-5.631109,0,6,33.601371
4.0,-3.292602,0,4,33.613363
8.0,-1.680044,0,8,33.63721
6.0,-0.483792,0,6,33.656596
5.0,-2.061701,0,5,33.671844
8.0,-1.385057,0,8,33.696023
7.0,-5.651772,0,7,33.717108
5.0,-2.971086,0,5,33.731899
7.0,-0.277344,0,7,34.699404
10.0,-0.152326,0,10,34.73249
8.0,-5.116681,0,8,34.757065
5.0,-0.068203,0,5,34.774523
4.0,-4.07903,0,4,34.787241
11.0,-2.261633,0,11,34.82048
5.0,-0.780832,0,5,34.836419
11.0,-2.634975,0,11,34.869008
5.0,-3.327388,0,5,34.883957
5.0,-0.152516,0,5,34.901098
11.0,-0.129488,0,11,34.939461
7.0,-2.997601,0,7,34.960779
5.0,-1.193604,0,5,34.975892
6.0,-1.076507,0,6,34.993767
6.0,-0.41628,0,6,35.013812
7.0,-7.997367,0,7,35.035054
4.0,-0.068882,0,4,35.048431
6.0,-0.171006,0,6,35.069525
8.0,-1.025676,0,8,35.096041
5.0,-0.949584,0,5,35.111699
7.0,-2.489275,0,7,35.13264
4.0,-4.242785,0,4,35.14476
8.0,-0.188636,0,8,35.172283
5.0,-5.19208,0,5,35.188128
4.0,-3.730544,0,4,35.200779
7.0,-4.334215,0,7,35.221812
9.0,-0.060978,0,9,35.252573
10.0,-8.093303,0,10,35.282655
5.0,-0.499925,0,5,35.299513
8.0,-2.064359,0,8,35.322954
5.0,-2.385281,0,5,35.337814
9.0,-1.841077,0,9,35.364537
9.0,-0.778904,0,9,35.395082
5.0,-1.556084,0,5,35.410098
12.0,-0.276712,0,12,35.451933
6.0,-0.026446,0,6,35.473368
4.0,-2.173163,0,4,35.486029
4.0,-2.898933,0,4,35.498188
5.0,-2.451379,0,5,35.513202
7.0,-0.340329,0,7,35.538105
11.0,-10.431493,0,11,35.56918
5.0,-3.153976,0,5,35.58321
5.0,-3.170483,0,5,35.59789
4.0,-2.088193,0,4,35.610007
10.0,-3.467168,0,10,35.64027
12.0,-0.137993,0,12,35.681844
5.0,-0.033136,0,5,35.700001
10.0,-8.201171,0,10,35.730064
10.0,-5.960758,0,10,35.759593
5.0,-0.648954,0,5,35.775827
7.0,-2.386395,0,7,35.796874
11.0,-8.126632,0,11,35.830495
6.0,-3.401916,0,6,35.849511
8.0,-0.145289,0,8,35.878462
5.0,-1.045694,0,5,35.893933
6.0,-6.24684,0,6,35.911854
7.0,-3.320219,0,7,35.932786
10.0,-0.209803,0,10,35.96716
6.0,-0.101706,0,6,35.988044
6.0,-4.7581,0,6,36.006499
5.0,-3.660454,0,5,36.021456
5.0,-0.599058,0,5,36.037047
4.0,-0.019201,0,4,36.051305
6.0,-5.431265,0,6,36.069684
5.0,-3.320293,0,5,36.084588
5.0,-2.936453,0,5,36.099551
4.0,-0.410687,0,4,36.112158
4.0,-1.547227,0,4,36.124815
4.0,-0.270384,0,4,36.140239
6.0,-1.230843,0,6,36.158046
5.0,-0.557322,0,5,36.173554
4.0,-0.941587,0,4,36.186637
8.0,-0.505964,0,8,36.213177
6.0,-2.571537,0,6,36.23171
6.0,-4.545478,0,6,36.249485
7.0,-5.987015,0,7,36.270292
6.0,-0.044958,0,6,36.290923
8.0,-0.191666,0,8,36.319453
8.0,-8.893654,0,8,36.343768
9.0,-0.136217,0,9,36.375193
7.0,-0.464218,0,7,36.398831
10.0,-3.684461,0,10,36.429098
5.0,-4.289679,0,5,36.44416
4.0,-0.757582,0,4,36.456368
5.0,-1.43914,0,5,36.471437
4.0,-1.630903,0,4,36.483516
5.0,-1.537058,0,5,36.49869
4.0,-0.413136,0,4,36.512187
6.0,-0.074517,0,6,36.533175
8.0,-5.783103,0,8,36.560145
6.0,-3.984691,0,6,36.577944
8.0,-6.298014,0,8,36.601191
5.0,-4.114018,0,5,36.616219
10.0,-0.12813,0,10,36.651215
5.0,-2.437152,0,5,36.666905
8.0,-9.928906,0,8,36.69071
5.0,-0.36276,0,5,36.708228
13.0,-9.087106,0,13,36.746407
4.0,-2.705256,0,4,36.758393
6.0,-2.366037,0,6,36.776358
5.0,-0.8029,0,5,36.791402
4.0,-1.684855,0,4,36.803477
4.0,-1.077241,0,4,36.815632
8.0,-2.262155,0,8,36.839491
5.0,-0.09705,0,5,36.856946
6.0,-0.047426,0,6,36.87865
4.0,-0.671774,0,4,36.893968
4.0,-3.152757,0,4,36.907176
4.0,-2.644106,0,4,36.919197
5.0,-0.64736,0,5,36.934236
11.0,-5.571178,0,11,36.966954
4.0,-1.806733,0,4,36.979024
5.0,-0.071969,0,5,36.996466
6.0,-1.590025,0,6,37.015003
4.0,-0.352019,0,4,37.028792
10.0,-5.125896,0,10,37.057742
4.0,-2.27885,0,4,37.069819
5.0,-3.394443,0,5,37.08485
10.0,-1.195137,0,10,37.115936
10.0,-4.157329,0,10,37.14601
9.0,-9.420753,0,9,37.172792
7.0,-2.517431,0,7,37.193786
7.0,-1.791113,0,7,37.214657
6.0,-4.56408,0,6,37.23259
14.0,-2.896354,0,14,37.273956
6.0,-4.062003,0,6,37.292518
8.0,-1.583019,0,8,37.316477
8.0,-1.851761,0,8,37.340321
6.0,-4.987849,0,6,37.358166
6.0,-0.858595,0,6,37.377372
4.0,-2.242566,0,4,37.389348
5.0,-0.275872,0,5,37.407083
10.0,-1.018609,0,10,37.439023
6.0,-0.039547,0,6,37.460613
5.0,-1.983696,0,5,37.476437
5.0,-0.070413,0,5,37.493872
5.0,-0.125899,0,5,37.511909
4.0,-2.176957,0,4,37.525026
9.0,-0.689129,0,9,37.556112
5.0,-4.521606,0,5,37.571114
8.0,-0.780281,0,8,37.596906
6.0,-4.141565,0,6,37.615344
5.0,-0.553342,0,5,37.63247
6.0,-2.476519,0,6,37.65054
6.0,-2.980746,0,6,37.668369
4.0,-0.323132,0,4,37.682655
9.0,-5.744569,0,9,37.709372
6.0,-0.208791,0,6,37.730802
4.0,-0.094089,0,4,37.745449
4.0,-0.022023,0,4,37.760184
9.0,-2.781085,0,9,37.78728
4.0,-1.970415,0,4,37.799397
5.0,-1.988492,0,5,37.814366
14.0,-1.986068,0,14,37.860281
5.0,-1.642218,0,5,38.864128
7.0,-2.654696,0,7,38.884535
7.0,-3.731787,0,7,38.905151
5.0,-1.005993,0,5,38.920161
4.0,-0.49452,0,4,38.933038
6.0,-0.674679,0,6,38.95139
9.0,-1.362622,0,9,38.980134
5.0,-0.197066,0,5,38.997873
4.0,-1.850063,0,4,39.010452
4.0,-2.163137,0,4,39.022444
6.0,-0.069963,0,6,39.043833
4.0,-0.275819,0,4,39.058514
4.0,-0.129592,0,4,39.072363
9.0,-2.149431,0,9,39.09931
4.0,-0.067973,0,4,39.113949
4.0,-0.081813,0,4,39.128415
5.0,-0.752943,0,5,39.143856
6.0,-0.106709,0,6,39.16525
4.0,-0.962921,0,4,39.178119
4.0,-4.099619,0,4,39.189796
11.0,-0.832919,0,11,39.228384
7.0,-0.162713,0,7,39.253234
8.0,-1.386498,0,8,39.27758
6.0,-1.677085,0,6,39.295257
4.0,-1.033369,0,4,39.307209
4.0,-3.302236,0,4,39.319206
6.0,-2.614339,0,6,39.337026
5.0,-1.528783,0,5,39.351937
4.0,-0.080006,0,4,39.365596
13.0,-0.119326,0,13,39.413081
6.0,-3.72179,0,6,39.432928
6.0,-1.443239,0,6,39.451879
8.0,-1.44516,0,8,39.475888
5.0,-0.602644,0,5,39.491297
12.0,-10.475137,0,12,39.526881
10.0,-0.056468,0,10,39.565135
6.0,-0.529329,0,6,39.584475
4.0,-0.092707,0,4,39.598877
6.0,-4.542332,0,6,39.617278
6.0,-0.300923,0,6,39.638715
10.0,-0.556482,0,10,39.675671
5.0,-3.061827,0,5,39.690829
4.0,-0.891601,0,4,39.703085
9.0,-2.286067,0,9,39.730275
8.0,-0.395795,0,8,39.759446
7.0,-0.109791,0,7,39.784388
5.0,-0.426324,0,5,39.801574
6.0,-0.189315,0,6,39.823686
9.0,-0.938987,0,9,39.855047
9.0,-0.113417,0,9,39.886992
8.0,-0.636874,0,8,39.915434
8.0,-4.195149,0,8,39.9393
7.0,-1.031479,0,7,39.962132
8.0,-4.414337,0,8,39.985926
9.0,-1.042324,0,9,40.014238
4.0,-4.394876,0,4,40.026846
5.0,-2.268618,0,5,40.042008
9.0,-8.073264,0,9,40.068725
6.0,-2.974365,0,6,40.086686
5.0,-4.310699,0,5,40.101574
7.0,-4.064206,0,7,40.125787
5.0,-2.114436,0,5,40.142676
11.0,-3.988495,0,11,40.174783
5.0,-0.208096,0,5,40.192463
5.0,-0.607471,0,5,40.209588
7.0,-5.788602,0,7,40.230032
5.0,-3.25628,0,5,40.2479
6.0,-2.528212,0,6,40.266855
8.0,-5.829411,0,8,40.292335
4.0,-1.638357,0,4,40.305315
6.0,-0.449193,0,6,40.326378
4.0,-0.513939,0,4,40.338424
13.0,-0.763997,0,13,40.382942
4.0,-0.290614,0,4,40.397294
6.0,-1.804113,0,6,40.41535
4.0,-0.239645,0,4,40.429714
4.0,-0.017233,0,4,40.443937
4.0,-0.540188,0,4,40.457316
5.0,-3.188683,0,5,40.472347
6.0,-2.810788,0,6,40.490626
9.0,-8.107721,0,9,40.51792
