# {"t_start": 1561570421.1046743, "env_id": "Humanoid-v2"} 
r,l,t
572.428628,113,2362.48941
326.096345,63,2362.777298
304.903944,59,2363.585758
375.536115,75,2363.962512
411.710296,81,2364.364626
416.735352,82,2364.746248
307.555483,60,2365.026654
420.01497,83,2365.418314
394.539689,78,2365.796561
404.602308,79,2366.173286
351.338225,70,2366.515138
304.961207,60,2366.810069
413.722248,81,2367.229797
397.591767,78,2367.595999
474.632622,96,2368.039047
423.775313,83,2369.003148
460.228833,90,2369.450703
319.738279,62,2369.745691
325.508424,64,2370.034052
437.492316,86,2370.441572
418.477156,82,2370.833665
434.312565,85,2371.249821
476.011844,94,2371.680235
443.615604,87,2372.090034
556.804309,129,2372.700607
344.121281,67,2373.024963
323.327781,63,2373.32812
511.671865,101,2374.346318
387.869234,76,2374.711267
367.498514,72,2375.053133
306.404166,60,2375.34864
449.313094,90,2375.788185
348.135857,71,2376.148468
492.07387,99,2376.61015
352.710712,82,2377.005846
399.920007,80,2377.403093
327.207493,80,2377.781957
479.09065,96,2378.253775
385.876179,76,2378.610181
405.687021,94,2379.620418
525.750776,105,2380.111527
563.56971,112,2380.646398
462.615286,108,2381.145623
491.4149,116,2381.666713
525.244802,113,2382.178425
411.349935,98,2382.613233
434.934228,100,2383.062449
666.187281,135,2383.675205
648.445512,142,2385.548133
355.977462,75,2385.901126
427.621155,87,2386.322972
407.817732,82,2386.705162
436.113992,93,2387.146168
448.112471,88,2387.563331
544.264453,117,2388.106184
447.724302,107,2388.585283
365.237942,78,2388.958106
394.589424,85,2389.375602
391.3573,86,2389.771262
444.318881,94,2390.780383
319.068414,66,2391.088742
280.887246,60,2391.395396
308.912993,65,2391.722618
662.895004,132,2392.359798
397.686902,83,2392.760509
363.095462,85,2393.171408
343.897958,76,2393.554672
503.283868,115,2394.105676
385.021617,85,2394.51417
349.183265,74,2394.893054
291.693338,64,2395.188564
319.537488,71,2396.053488
842.002473,170,2396.900897
310.031466,67,2397.229023
339.708911,69,2397.540079
398.823834,82,2397.903868
487.159088,96,2398.330875
369.013696,79,2398.687058
368.951163,79,2399.039872
340.617425,77,2399.381704
528.08555,103,2399.864653
365.215232,80,2400.242361
428.241403,99,2401.26197
415.080608,83,2401.643342
396.078989,77,2402.0122
466.232132,103,2402.47126
347.508242,68,2402.779642
380.092266,74,2403.118108
517.667515,103,2403.598243
505.023205,102,2404.052039
366.943151,73,2404.387422
613.684555,133,2404.993892
422.844711,83,2405.390511
457.358894,90,2406.310357
403.855958,79,2406.678322
442.915776,87,2407.072515
367.120704,72,2407.404229
443.970836,89,2407.823421
573.817969,114,2408.359793
413.472597,87,2408.757148
497.15895,100,2409.234358
355.301758,70,2409.558697
388.265692,76,2409.914287
572.133877,124,2410.532057
420.446443,83,2410.933513
557.118541,111,2412.015462
339.823929,67,2412.324471
345.642374,72,2412.647151
370.460664,73,2412.981479
347.88238,68,2413.329858
392.793431,77,2413.672751
369.675397,74,2413.967179
337.737915,66,2414.230043
371.333104,73,2414.533133
343.106508,68,2414.840099
426.28496,93,2415.261129
513.732893,100,2415.748337
371.869877,72,2416.055073
369.424387,73,2416.944444
383.062487,78,2417.308227
415.459131,83,2417.706391
395.447753,78,2418.064549
273.684376,54,2418.307651
368.300334,73,2418.637885
304.866693,60,2418.908302
322.171598,64,2419.19046
386.684022,78,2419.546084
267.017871,53,2419.809077
286.812953,56,2420.073
384.313397,77,2420.435116
324.460544,65,2420.745856
362.551925,72,2421.083371
323.788523,65,2421.939496
251.399562,50,2422.156224
634.21991,127,2422.729581
337.026359,67,2423.026046
508.24792,104,2423.499985
371.444183,73,2423.829772
419.060969,83,2424.235151
354.483451,70,2424.587969
404.009631,81,2424.958246
429.703563,87,2425.353147
323.1305,64,2425.664032
325.473536,65,2425.970205
378.880557,77,2426.350172
307.909076,61,2427.179715
321.981308,65,2427.508214
410.599062,83,2427.906335
382.697435,76,2428.28354
481.888785,95,2428.723803
277.428302,55,2428.977459
348.141685,73,2429.333624
443.06733,86,2429.735673
374.462036,75,2430.085444
331.967431,65,2430.405243
427.133603,85,2430.825673
379.608936,77,2431.193599
370.776884,78,2431.572488
392.247616,78,2432.488513
277.301599,55,2432.739568
335.584297,66,2433.044461
297.309292,58,2433.311077
380.613135,75,2433.663385
362.219133,78,2434.039724
294.088688,58,2434.313366
359.018763,70,2434.651067
344.895163,68,2434.966278
444.138774,89,2435.390583
287.325592,57,2435.669187
315.338729,62,2435.964851
353.896036,70,2436.304558
360.469762,71,2436.620847
340.409836,67,2436.938113
331.770455,64,2437.785588
350.730691,75,2438.157482
410.556573,93,2438.603767
530.818385,118,2439.18836
380.880366,82,2439.6025
287.690318,57,2439.899875
382.455129,81,2440.297592
760.623876,159,2441.069282
722.880737,160,2441.858158
390.466003,90,2442.296694
401.500358,87,2443.229392
492.103584,103,2443.711831
327.487048,69,2444.048402
1003.52887,220,2445.110612
386.623373,92,2445.533031
414.487789,96,2445.983928
412.686795,85,2446.370423
330.413974,69,2446.694426
581.170892,131,2447.312842
326.914679,67,2447.628881
434.443713,94,2448.614275
402.124205,82,2449.008931
331.671324,70,2449.336592
359.62938,75,2449.685794
437.51644,90,2450.118519
423.795792,87,2450.53751
435.780884,90,2450.936751
395.025432,83,2451.332919
440.00429,91,2451.775348
385.79442,93,2452.223436
373.359464,78,2452.589402
457.687846,93,2453.01564
367.204842,75,2453.936448
349.66826,72,2454.272118
354.572066,74,2454.63312
600.932883,125,2455.210023
619.369072,132,2455.878354
438.196895,93,2456.29604
518.101298,108,2456.796318
348.869711,73,2457.14935
612.308433,138,2457.75391
352.389543,74,2458.088128
350.880949,73,2458.936229
302.525358,64,2459.221024
315.972118,66,2459.516964
388.524224,81,2459.889784
412.506249,86,2460.307865
376.79935,81,2460.704388
361.63377,87,2461.123477
472.171585,97,2461.571046
585.910212,134,2462.19075
524.872382,108,2462.69987
286.099689,60,2462.984187
285.854079,60,2463.262455
274.610535,58,2464.094213
705.684092,147,2464.792981
308.012721,67,2465.091328
358.759076,75,2465.426498
277.918408,58,2465.693268
354.685231,75,2466.033514
389.632582,81,2466.414283
329.018194,72,2466.748224
323.206508,68,2467.064009
358.165771,75,2467.418303
292.32443,63,2467.713576
367.18454,79,2468.097168
289.108506,61,2468.396354
267.481553,58,2468.665496
283.051941,61,2469.485518
341.013261,71,2469.80676
306.173476,65,2470.125684
457.967452,97,2470.602248
303.319159,65,2470.905835
332.335175,70,2471.227063
287.648819,61,2471.516694
281.10253,59,2471.803399
344.699156,74,2472.159157
339.066162,73,2472.52658
310.06819,64,2472.820146
312.588631,67,2473.139802
352.36811,75,2473.507394
389.355916,85,2473.909401
312.30174,65,2474.751694
386.302641,84,2475.149611
292.40103,63,2475.443823
435.480938,92,2475.882222
308.362704,65,2476.19907
328.472874,71,2476.562755
317.212361,69,2476.881162
304.942798,66,2477.193002
343.635402,72,2477.526964
306.584716,65,2477.815883
410.432094,87,2478.217632
456.992772,98,2478.666762
360.64071,82,2479.047052
269.218515,57,2479.882916
426.909804,90,2480.239474
480.426241,99,2480.628604
284.379201,69,2480.93711
373.312424,82,2481.32736
341.073204,75,2481.679204
437.701139,94,2482.132727
334.709942,72,2482.472702
319.52489,69,2482.790612
379.60646,79,2483.139377
421.753288,90,2483.570132
851.594272,181,2484.981678
512.188715,119,2485.51409
412.540726,85,2485.893522
513.36301,106,2486.380926
485.077994,99,2486.840879
452.147447,94,2487.28848
556.71352,115,2487.845057
788.823625,181,2488.702476
377.304019,89,2489.110571
401.236684,84,2489.520984
425.264473,88,2491.197564
436.105045,90,2491.617794
450.801765,107,2492.121156
626.770402,128,2492.712765
585.472628,135,2493.342318
377.684116,80,2493.735963
552.118209,117,2494.287515
381.004978,92,2494.726139
436.066402,101,2495.206197
411.323977,86,2496.168283
664.56413,142,2496.831094
254.614304,56,2497.107169
387.356547,85,2497.513029
539.839184,114,2498.027398
272.31287,58,2498.288062
454.935601,98,2498.767957
451.02523,109,2499.272749
391.239074,95,2499.712866
378.609085,81,2500.084317
383.880994,80,2500.453425
467.472089,100,2501.432118
295.590294,65,2501.739636
279.740864,62,2502.031026
458.369823,106,2502.525077
334.027575,71,2502.854114
298.724906,63,2503.140878
471.909489,99,2503.589123
280.123414,59,2503.862006
301.70052,63,2504.151817
253.704887,56,2504.418268
309.259501,65,2504.728427
304.637154,67,2505.061178
302.914066,64,2505.357332
389.948324,84,2505.754323
358.141517,75,2506.641578
300.41655,63,2506.934514
317.104697,67,2507.24724
329.679669,71,2507.589232
293.405535,61,2507.887477
291.762536,62,2508.177436
327.034139,72,2508.519012
319.284249,68,2508.841439
296.442709,63,2509.137159
311.272788,65,2509.445892
271.170313,57,2509.715508
275.960291,60,2509.997087
287.603037,60,2510.285924
263.013505,56,2510.554269
305.098004,65,2510.879185
323.920872,68,2511.193048
299.581182,64,2512.02436
379.622472,78,2512.397778
317.720369,66,2512.70794
342.755861,71,2513.045317
404.292447,82,2513.445537
341.138486,70,2513.763803
361.804716,76,2514.128724
313.517241,66,2514.449815
292.705147,61,2514.728377
415.826408,84,2515.124142
477.552626,98,2515.584409
321.780357,67,2515.940959
319.755819,67,2516.260386
365.156257,75,2517.169865
357.233922,74,2517.512878
455.539152,93,2517.937841
302.935712,64,2518.233307
319.988771,66,2518.54014
397.674058,81,2518.917189
357.035104,73,2519.26164
352.03163,72,2519.589174
429.016935,87,2519.992765
389.117108,80,2520.371919
342.039626,70,2520.720411
328.087726,68,2521.062336
269.246665,57,2521.347579
313.7709,66,2521.660204
308.50337,64,2522.495812
373.800025,76,2522.84942
337.753712,69,2523.173413
268.769903,56,2523.427156
315.714234,65,2523.746854
284.368908,60,2524.038326
375.180995,76,2524.398373
356.058411,73,2524.738573
288.328833,60,2525.019943
358.214998,73,2525.363243
385.617141,78,2525.716952
325.454153,66,2526.030576
285.794721,59,2526.309215
287.248337,59,2526.595719
247.721718,52,2526.846738
398.755507,81,2527.796056
331.856689,67,2528.105965
434.079208,87,2528.508081
448.338019,90,2528.946129
352.189025,71,2529.277568
566.5701,116,2529.802766
309.228172,63,2530.100762
374.28375,75,2530.464951
326.331539,67,2530.78303
461.259657,94,2531.256323
329.603794,66,2531.575926
318.226224,65,2531.870815
278.660806,57,2532.134661
242.350014,52,2532.36752
287.189884,59,2533.161367
272.106827,56,2533.406705
287.669274,59,2533.673435
283.139031,57,2533.947451
289.665374,59,2534.216524
481.749177,98,2534.657337
531.38854,121,2535.196917
295.133199,60,2535.461704
327.917058,66,2535.76422
358.671834,72,2536.092788
323.499177,65,2536.394503
312.528383,62,2536.685457
397.221812,80,2537.067495
595.748207,136,2538.222727
280.897408,57,2538.473229
293.720914,59,2538.748811
332.838217,67,2539.062156
346.241702,70,2539.380586
309.890995,63,2539.661146
393.909464,81,2540.048442
445.29783,90,2540.481457
277.802634,57,2540.751881
263.62632,54,2541.000953
353.502064,71,2541.334298
381.55255,77,2541.702177
546.981013,111,2542.232057
351.68443,71,2542.573492
407.134894,82,2543.508929
329.131159,66,2543.838255
401.977675,79,2544.227752
472.420406,108,2544.745739
516.78964,106,2545.220962
531.362752,110,2545.74611
373.662642,88,2546.157446
554.505396,117,2546.706767
411.659856,84,2547.099797
388.304057,79,2547.416361
363.497046,72,2547.703974
430.857729,87,2548.599861
376.942919,88,2549.000397
474.929318,94,2549.434425
411.815613,96,2549.893866
330.319518,79,2550.227961
432.713316,100,2550.687901
391.498837,76,2551.060717
576.337067,125,2551.670987
356.07885,72,2552.002107
341.157844,81,2552.376951
358.314585,84,2552.764712
393.837651,92,2553.743604
319.504522,76,2554.118525
452.700237,107,2554.649065
340.944717,81,2555.031888
397.02765,93,2555.47114
322.170674,77,2555.838913
492.513507,116,2556.39956
437.058537,86,2556.808625
354.882133,84,2557.19071
393.618915,78,2557.547999
494.279345,99,2558.007045
411.653757,80,2558.921887
370.200555,89,2559.31843
447.183473,106,2559.799389
387.972981,93,2560.214677
517.532691,110,2560.712612
534.148171,125,2561.325485
400.854087,81,2561.729666
318.527438,62,2562.026042
323.185228,77,2562.400177
453.235034,95,2562.862007
339.855363,66,2563.170211
536.454176,125,2564.273759
370.519001,89,2564.717851
569.644148,124,2565.286134
502.143929,119,2565.842575
386.897901,80,2566.219504
544.655464,116,2566.76721
312.604062,64,2567.065625
402.980293,84,2567.452614
401.287012,97,2567.910398
364.085255,88,2568.324288
383.008606,80,2568.694555
432.248875,104,2569.701267
540.31815,115,2570.254637
436.232827,90,2570.65726
363.715775,76,2570.9977
463.408317,110,2571.518644
572.772951,133,2572.15297
296.168688,71,2572.486777
431.879025,104,2572.974689
509.050489,121,2573.570294
588.704646,131,2574.74929
517.822071,110,2575.255826
346.784425,70,2575.575101
446.85155,107,2576.096228
350.373779,73,2576.434328
336.512319,81,2576.82305
403.436008,83,2577.21962
467.75034,97,2577.691185
416.61613,99,2578.162431
496.606829,100,2578.614676
431.114046,102,2579.073375
459.63652,98,2580.056872
301.741936,58,2580.32408
391.295869,78,2580.695651
454.022879,95,2581.173859
452.886524,108,2581.699723
466.536665,98,2582.156667
455.462802,97,2582.613837
450.234935,91,2583.042276
424.985317,101,2583.488232
442.92849,92,2583.922788
574.183181,133,2585.133099
313.091646,61,2585.434601
365.444741,71,2585.76239
404.974357,79,2586.165812
360.574245,71,2586.521277
441.731272,106,2587.070873
380.460668,75,2587.432311
373.768017,74,2587.796899
563.697332,122,2588.377274
400.377418,78,2588.721037
386.297262,75,2589.05805
312.544596,75,2589.407408
415.807523,88,2589.84376
282.018675,55,2590.674514
498.581731,117,2591.251463
426.301357,101,2591.744143
596.537684,139,2592.40604
464.968334,92,2592.833569
487.920153,116,2593.388614
370.613346,89,2593.81418
589.669162,128,2594.405879
625.538406,144,2595.099695
424.076335,93,2596.789955
365.052696,71,2597.11222
459.404418,93,2597.580222
474.748183,94,2598.043419
408.239167,84,2598.431559
514.334702,101,2598.926561
509.115911,105,2599.433958
638.348623,137,2600.055409
538.198768,112,2600.59755
473.396746,93,2601.050155
419.916842,84,2602.005476
531.187916,113,2602.501943
554.421828,130,2603.08072
334.41343,81,2603.445332
534.527295,126,2604.043293
471.264458,99,2604.525551
346.445143,84,2604.945573
391.867841,80,2605.308673
385.67694,93,2605.738255
459.984733,97,2606.165199
387.319721,93,2607.092404
534.00035,112,2607.600493
597.194965,137,2608.239884
352.592867,68,2608.564699
392.678618,80,2608.938324
396.696859,79,2609.326825
507.446594,107,2609.824888
512.300331,110,2610.254388
358.931873,71,2610.573519
459.873657,109,2611.067416
468.701978,99,2612.035298
611.149885,136,2612.632268
350.606089,84,2613.01806
572.630208,133,2613.651323
384.397164,92,2614.098877
315.263823,63,2614.377591
342.855194,82,2614.711731
563.754501,120,2615.186628
349.659102,84,2615.529834
399.990825,96,2615.976133
312.77185,75,2616.330254
594.149445,123,2617.473988
529.955627,108,2617.973404
479.27062,112,2618.486825
515.858254,102,2618.961798
481.282723,98,2619.44676
582.672166,121,2620.047777
433.721253,86,2620.47237
458.941147,95,2620.903605
544.804122,112,2621.430679
593.647773,122,2622.570488
423.402256,81,2622.965651
455.80401,102,2623.444125
486.151859,95,2623.913842
630.848504,138,2624.573839
475.981472,107,2625.08516
561.650768,125,2625.693408
580.787985,124,2626.26344
398.050407,91,2626.683187
498.992704,100,2627.677688
512.887346,116,2628.208259
539.04334,111,2628.717934
551.135402,112,2629.250394
529.453029,117,2629.791991
433.223325,85,2630.197391
465.959606,107,2630.684482
436.777933,85,2631.061407
326.940629,77,2631.431374
385.951141,74,2631.808335
539.647443,111,2632.904874
579.618506,132,2633.53846
476.347918,108,2634.036205
639.984649,133,2634.636076
473.478425,108,2635.160097
341.776859,80,2635.534751
387.204512,89,2635.962776
552.414865,124,2636.54759
308.95857,73,2636.893867
511.856357,99,2637.375043
499.554705,97,2638.416397
403.804114,78,2638.792725
290.264455,56,2639.050313
415.919567,95,2639.517796
367.336643,73,2639.860255
426.576312,88,2640.280171
393.364264,76,2640.643491
480.45738,94,2641.078395
474.966259,92,2641.52198
318.863723,62,2641.804555
410.635833,94,2642.269113
374.763338,87,2642.672674
462.298199,92,2643.635033
386.507746,75,2644.014333
479.675012,94,2644.455339
491.219147,98,2644.934619
513.079879,112,2645.467317
494.281385,113,2646.001046
448.223249,88,2646.410769
415.48066,82,2646.79266
574.873405,115,2647.341203
494.888115,95,2647.796665
592.878602,133,2648.993299
636.825023,142,2649.652775
402.834201,93,2650.077458
628.658113,125,2650.696923
362.092682,85,2651.122516
374.983052,73,2651.466839
404.392461,79,2651.842385
392.504566,77,2652.187415
583.958155,120,2652.72442
430.114876,83,2653.091399
426.134943,98,2654.045343
359.13918,85,2654.436899
660.843399,143,2655.104195
431.947784,100,2655.593399
535.50148,106,2656.073543
466.268862,107,2656.550755
421.79128,82,2656.935103
529.958885,105,2657.447942
373.927613,87,2657.876507
493.912462,101,2658.358047
464.867933,107,2659.344771
578.714806,117,2659.877551
369.902745,87,2660.301291
797.628342,173,2661.122456
499.217968,115,2661.686079
548.25237,112,2662.208738
416.639408,97,2662.695719
363.986958,86,2663.111577
490.585805,113,2663.610448
538.41374,108,2664.663307
528.266569,120,2665.223787
470.079937,94,2665.66664
608.998215,120,2666.25335
435.927244,101,2666.713275
448.734417,91,2667.14405
581.349001,115,2667.696923
532.511922,107,2668.202725
649.05937,139,2668.820353
591.47838,117,2669.859038
466.263988,105,2670.348662
477.04701,109,2670.838646
496.324416,115,2671.360373
441.340525,91,2671.778767
397.535262,77,2672.139151
535.163894,105,2672.649328
564.035048,113,2673.179279
374.946608,86,2673.585824
648.76081,128,2674.187834
490.493537,98,2675.203528
365.167035,81,2675.580653
482.537105,102,2676.070227
452.744091,89,2676.501423
413.605934,92,2676.933323
392.749029,91,2677.399062
771.173377,164,2678.223104
447.369533,89,2678.642754
379.611863,74,2679.000202
353.162707,80,2679.374281
286.926554,67,2680.234824
464.023501,97,2680.690212
412.122799,82,2681.074243
329.107907,66,2681.388953
386.640585,75,2681.696227
473.472849,94,2682.067985
403.222023,83,2682.391459
384.175947,76,2682.711771
405.363716,82,2683.107346
360.678218,73,2683.453912
371.29269,73,2683.79781
377.874974,73,2684.130471
407.754429,85,2684.546303
370.322364,78,2685.495188
479.246031,96,2685.984953
465.560616,93,2686.435532
408.63183,82,2686.850977
469.178565,109,2687.360897
423.481381,86,2687.749842
490.680186,98,2688.192812
408.063216,81,2688.572674
412.163467,83,2688.964451
379.454087,75,2689.340179
470.50471,94,2689.786409
405.098986,82,2690.689433
333.710376,66,2691.000041
379.079717,75,2691.353947
399.172914,79,2691.73142
345.711642,68,2692.058298
377.647422,74,2692.420137
462.045138,93,2692.874029
361.363009,71,2693.217384
420.556945,84,2693.626272
454.555065,91,2694.072832
379.966105,75,2694.439869
514.24612,118,2695.007827
363.64411,72,2695.34391
413.577226,84,2696.297946
236.747044,56,2696.560793
184.834274,43,2696.774773
429.310905,88,2697.17795
286.26906,65,2697.473135
277.259629,65,2697.764911
232.725026,55,2698.014186
216.077604,51,2698.257126
442.094216,95,2698.734776
213.698226,51,2698.960091
212.882838,50,2699.207418
290.26703,68,2699.544671
211.950817,50,2699.78138
211.679734,50,2700.025371
204.177437,48,2700.253818
300.881904,70,2700.58505
267.309504,62,2702.172547
320.087893,75,2702.560633
335.679725,75,2702.923757
261.157095,59,2703.20561
343.278208,80,2703.581352
282.143062,66,2703.891445
365.447976,75,2704.25275
312.919536,73,2704.595795
224.24679,53,2704.850469
326.227548,76,2705.223583
396.67759,81,2705.601442
365.12667,83,2705.966552
317.307718,65,2706.252451
333.643388,69,2706.578209
391.375081,90,2707.507073
364.825735,73,2707.84488
324.34837,65,2708.147008
369.42068,73,2708.489694
300.470842,71,2708.826161
364.646386,73,2709.184469
429.262805,87,2709.602313
386.137053,84,2709.978807
368.905508,81,2710.341384
334.134739,67,2710.638789
338.423593,69,2710.952286
363.553795,73,2711.285501
302.657212,70,2711.600328
379.382136,77,2712.518413
291.243934,65,2712.816304
265.205032,61,2713.117007
306.45847,72,2713.454269
294.825133,66,2713.760543
340.618078,72,2714.098235
350.747099,74,2714.469858
320.837047,75,2714.808997
370.377645,77,2715.157449
343.692228,74,2715.505727
469.989811,97,2715.972379
283.738014,66,2716.289459
431.798921,90,2716.728376
349.164458,78,2717.108672
291.487862,65,2717.974024
540.04568,110,2718.50207
412.219615,85,2718.898749
650.679466,133,2719.532465
457.350738,99,2719.997996
432.305158,89,2720.416908
507.107543,108,2720.904793
446.833611,90,2721.315466
491.808304,101,2721.790131
398.605927,92,2722.22366
514.38272,105,2723.229255
356.958955,75,2723.578748
368.322921,86,2723.997079
489.021011,101,2724.472847
539.33978,113,2724.990645
377.303994,88,2725.399265
439.715744,91,2725.849225
471.235101,97,2726.301337
423.635185,87,2726.693097
430.735574,96,2727.134082
543.260634,116,2728.222375
426.172662,90,2728.652477
452.376879,92,2729.094386
398.678186,95,2729.551944
371.001937,77,2729.918914
569.958393,127,2730.515961
355.079775,75,2730.858824
394.884016,83,2731.242409
448.053286,89,2731.640371
388.688705,83,2732.037308
473.938592,102,2732.537114
472.998698,97,2733.538158
447.350783,95,2733.987282
433.328275,91,2734.426485
452.754617,98,2734.894914
459.317634,96,2735.37286
424.320861,89,2735.795915
358.389706,75,2736.137073
445.293471,92,2736.565564
528.621671,124,2737.137002
526.391057,111,2737.665688
411.154238,85,2738.049937
604.058903,126,2739.160132
497.831576,101,2739.642471
453.695031,94,2740.08684
440.559061,90,2740.545541
467.007596,98,2741.005971
545.09382,127,2741.623332
496.631024,117,2742.204887
413.013149,84,2742.613518
435.732904,89,2743.045038
598.529895,122,2744.181476
493.561417,115,2744.727211
551.244374,115,2745.257782
385.211604,78,2745.673645
602.370559,121,2746.24017
530.34708,112,2746.719272
427.119001,88,2747.11232
508.486293,108,2747.622986
507.685469,108,2748.143061
532.459145,107,2748.669689
441.900743,89,2749.59886
562.649509,124,2750.107098
557.361079,109,2750.630234
447.508008,105,2751.099045
378.791422,78,2751.449168
357.011959,73,2751.784618
448.426993,102,2752.263825
414.728654,85,2752.656034
418.499604,85,2753.087671
494.69065,109,2753.622399
578.811876,119,2754.705627
434.942966,87,2755.104888
532.603288,117,2755.64708
521.652149,116,2756.204954
424.445547,87,2756.632904
406.978918,81,2757.019029
513.027068,104,2757.508308
543.346285,122,2758.091852
614.113757,131,2758.663018
480.68471,107,2759.671459
396.694621,88,2760.092471
517.794095,104,2760.569988
452.391657,99,2761.050039
503.053389,103,2761.514175
539.610717,112,2762.062335
453.043875,98,2762.491116
514.024247,104,2763.003676
482.244525,94,2763.435834
282.010872,58,2763.726084
464.716096,92,2764.141749
495.171912,106,2765.213931
334.415325,67,2765.536009
424.255199,82,2765.948964
478.104846,93,2766.396578
454.106862,99,2766.862987
443.106907,97,2767.319066
493.764852,96,2767.776726
498.375607,105,2768.278354
535.382569,106,2768.798405
417.777515,91,2769.220828
493.122802,104,2770.274264
326.472844,64,2770.596019
435.117274,85,2770.986974
364.821496,73,2771.32996
369.629491,74,2771.674659
357.500999,70,2772.017033
359.927588,71,2772.35216
555.139848,110,2772.866757
360.532864,71,2773.210467
269.467494,54,2773.470069
387.30524,75,2773.82191
324.174212,63,2774.124541
503.413616,99,2774.612088
407.654082,79,2775.528762
339.86291,66,2775.837345
396.22269,79,2776.223523
314.651888,62,2776.50406
331.26568,65,2776.800489
310.334728,62,2777.092709
344.034235,69,2777.41913
362.349536,71,2777.762701
365.546607,72,2778.108597
285.696663,57,2778.372468
314.221711,61,2778.6555
367.938958,73,2778.999089
345.059237,68,2779.32818
354.898446,70,2779.670989
373.120585,74,2780.028269
403.294745,79,2780.925972
316.853136,63,2781.220726
339.561166,67,2781.534095
341.72572,67,2781.850378
312.72976,62,2782.149187
339.216152,67,2782.45314
404.162179,80,2782.818377
360.366204,70,2783.168621
344.043166,67,2783.482698
318.065455,62,2783.763623
326.064106,65,2784.058307
374.633652,73,2784.409963
336.110707,65,2784.713875
377.068873,73,2785.074213
352.299222,70,2785.398963
354.724346,70,2786.252038
332.912712,67,2786.555943
311.719585,61,2786.831231
314.55404,74,2787.165714
337.704603,66,2787.475905
368.709307,73,2787.80384
370.333798,73,2788.135372
341.070916,67,2788.435255
370.371948,74,2788.779473
333.056314,65,2789.079085
336.807362,66,2789.399301
346.055118,68,2789.729792
341.429254,68,2790.039729
380.559447,75,2790.377773
374.314605,73,2791.215554
329.416636,65,2791.535455
329.921344,65,2791.835543
374.478315,74,2792.179211
336.705341,66,2792.478228
354.286872,71,2792.821604
310.585589,61,2793.118004
298.683774,59,2793.408762
378.126034,76,2793.773132
335.016491,65,2794.094148
326.724267,64,2794.427189
304.280784,60,2794.701607
330.970685,65,2794.993601
323.967824,64,2795.286813
324.090777,63,2795.574621
305.722041,60,2795.844213
325.946298,64,2796.702025
332.603107,65,2796.998573
311.791323,61,2797.292732
409.330643,81,2797.684482
350.084195,68,2797.985703
351.915903,83,2798.359788
341.94579,68,2798.674798
409.813958,81,2799.061291
340.685016,80,2799.466994
346.573981,68,2799.827018
322.59279,63,2800.129605
473.3853,102,2800.60586
336.497685,67,2800.919861
352.188053,71,2801.806837
287.834736,58,2802.091284
352.094376,70,2802.437595
347.21117,68,2802.764666
345.932152,82,2803.175481
323.977568,63,2803.488748
370.747899,78,2803.868136
323.037223,63,2804.171254
340.878997,80,2804.531797
354.060909,70,2804.848648
385.290969,75,2805.189676
372.523595,73,2805.554888
371.940481,72,2805.918989
344.227848,67,2806.259241
341.657802,68,2807.898483
426.550228,83,2808.270781
517.20862,102,2808.729099
500.353886,111,2809.245342
301.71549,61,2809.561858
459.274215,103,2810.034186
313.891797,64,2810.314901
344.421087,80,2810.685609
357.102047,70,2811.009969
350.926508,69,2811.3417
405.947929,80,2811.741644
477.241813,94,2812.168489
350.268915,71,2812.492839
336.702754,78,2813.471361
381.349697,77,2813.826528
322.714276,65,2814.138583
330.185455,66,2814.450334
379.382989,74,2814.774833
344.745637,68,2815.091609
330.209225,65,2815.400765
329.864703,64,2815.70417
463.720564,99,2816.1806
368.050439,73,2816.528888
272.291155,55,2816.766587
333.712354,66,2817.029517
372.190339,73,2817.310775
325.321177,63,2817.549875
352.66147,71,2818.34585
346.782628,68,2818.652452
339.338673,67,2818.962253
307.876545,61,2819.235449
372.930536,85,2819.615139
343.172823,67,2819.92157
364.040745,72,2820.249736
325.493362,65,2820.557371
307.803089,60,2820.856499
301.200963,59,2821.150898
348.043712,69,2821.48302
306.114152,73,2821.831304
400.309352,79,2822.250538
312.623227,62,2822.549405
321.293147,63,2823.386086
331.651994,66,2823.700579
487.681877,94,2824.163292
417.139105,83,2824.567616
349.286812,67,2824.902361
515.802118,107,2825.430718
380.220541,77,2825.830042
303.979235,72,2826.170713
368.352937,75,2826.515566
258.307601,61,2826.798388
355.654855,68,2827.112408
330.307018,64,2827.431778
371.011989,77,2827.813462
393.664977,80,2828.209015
365.04834,74,2829.104484
325.724313,74,2829.446856
364.493201,84,2829.842188
268.417435,56,2830.114982
264.671552,62,2830.409264
253.823711,59,2830.693054
324.62638,73,2831.04481
358.495653,79,2831.416024
248.85253,57,2831.687096
257.002666,61,2831.988946
327.732873,73,2832.307896
469.497294,95,2832.75571
313.491885,73,2833.090726
287.730182,66,2833.392815
295.673889,66,2834.225255
352.224726,77,2834.592519
251.559621,51,2834.837914
292.542686,68,2835.149996
283.744166,64,2835.449956
395.026486,85,2835.860943
518.264645,109,2836.39258
273.306315,55,2836.659082
336.579488,65,2836.965106
391.596459,82,2837.361135
401.496174,87,2837.798482
237.396668,55,2838.057016
494.743977,103,2838.548572
359.419267,81,2839.472828
266.405431,62,2839.762975
322.706552,71,2840.085192
275.472941,62,2840.370786
341.585403,77,2840.753133
283.267492,64,2841.081252
253.650492,51,2841.331957
286.365972,65,2841.642337
