# {"t_start": 1562362757.4367013, "env_id": "ReacherGP-v2"} 
r,c,violation,l,t
-4.697804,-40.49431,29,50,3914.364245
-11.186207,-40.288763,19,50,3916.776698
-5.802956,-48.306461,40,50,3918.811292
-10.353681,-57.624756,42,50,3920.820266
-6.91641,-61.110976,41,50,3923.23665
-6.801075,-29.133186,12,50,3925.836023
-11.431409,-59.158636,40,50,3928.512462
-10.763264,-49.691154,37,50,3930.595883
-10.018766,-59.596793,40,50,3932.87534
-5.08433,-22.547831,15,50,3935.570968
-8.8726,-54.787333,37,50,3937.958779
-5.512792,-25.339768,16,50,3940.032534
-8.623061,-30.65546,8,50,3941.955961
-7.773607,-47.270982,35,50,3944.43031
-2.408307,-18.665689,0,50,3947.027987
-13.818003,-37.113972,24,50,3949.257098
-15.364143,-52.564514,37,50,3951.30324
-14.839169,-36.839284,29,50,3953.204433
-7.842476,-16.385815,0,50,3955.722878
-3.447053,-36.077674,29,50,3958.375581
-5.001047,-41.301302,37,50,3960.667772
-7.343573,-44.386085,30,50,3962.72941
-4.427959,-17.624458,0,50,3964.937496
-6.335663,-56.355411,42,50,3967.524204
-9.015229,-52.716431,33,50,3970.01002
-9.129608,-47.917207,32,50,3972.002813
-10.947729,-55.003223,43,50,3974.341436
-12.018231,-17.851441,3,50,3976.957554
-6.115287,-26.675881,2,50,3979.625914
-9.475664,-39.094511,31,50,3981.771827
-8.138942,-48.729144,34,50,3983.807447
-6.994775,-22.360145,7,50,3986.117081
-3.375,-2.795384,0,50,3988.811778
-7.347498,-23.900235,11,50,3991.108225
-8.180206,-33.007625,30,50,3993.292166
-2.928934,-14.879516,0,50,3995.809389
-10.114365,-51.731916,35,50,3998.470207
-17.442699,-40.713516,31,50,4000.601868
-5.880822,-56.911532,41,50,4002.669769
-8.514056,-21.797916,13,50,4004.94875
-5.111578,-34.803587,22,50,4007.679874
-3.883486,-33.601383,29,50,4010.201757
-8.040147,-48.417927,32,50,4012.34022
-6.18857,-28.67511,18,50,4014.537488
-8.144797,-29.710053,21,50,4017.201582
-3.041552,-8.368631,0,50,4019.632907
-7.060554,-28.930784,6,50,4022.161308
-6.820891,-37.693913,36,50,4024.466609
-3.996748,-32.81698,27,50,4027.148059
-9.636955,-38.534108,26,50,4029.401761
-2.684839,-16.993573,0,50,4031.555157
-7.566703,-38.849312,35,50,4033.785356
-9.860324,-72.162911,42,50,4036.458279
-6.335492,-33.643143,28,50,4038.884921
-11.877745,-71.017875,43,50,4041.003416
-6.727045,-38.167058,30,50,4043.201837
-7.392082,-40.957225,32,50,4045.764216
-2.582042,-12.590194,0,50,4048.282515
-7.055753,-36.770713,32,50,4050.430861
-7.423274,-31.255848,20,50,4052.439579
-4.407537,-13.095784,0,50,4054.758372
-6.68673,-24.820319,2,50,4057.355216
-5.631275,-29.548726,17,50,4059.874105
-9.852253,-41.609893,23,50,4062.044798
-7.336838,-6.047773,0,50,4064.102181
-8.88735,-36.009408,19,50,4066.772123
-13.946718,-49.242751,40,50,4069.587057
-5.159757,-17.393766,0,50,4071.750615
-11.077172,-43.851374,28,50,4073.875896
-5.967133,-56.854219,36,50,4076.532566
-5.467868,-43.625417,26,50,4079.033003
-2.256241,-7.350621,0,50,4081.123718
-4.757529,-44.378503,34,50,4083.168646
-8.35775,-53.630931,40,50,4085.807315
-5.402641,-24.255674,5,50,4088.414272
-9.338105,-34.835133,28,50,4090.587268
-5.420575,-30.20023,23,50,4092.591097
-5.272781,-32.971626,23,50,4095.193635
-5.065999,-31.988757,25,50,4097.892995
-7.118023,-52.592404,32,50,4099.900253
-7.386007,-32.217002,19,50,4101.814976
-9.547302,-43.321041,30,50,4103.808777
-8.55729,-43.963895,42,50,4105.77222
-11.412292,-56.088032,31,50,4107.693482
-7.028838,-50.47736,42,50,4109.624044
-8.198369,-5.183685,0,50,4111.61692
